Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.207, 0.0360043942928, 0.262050122023, 1.00176990032, 2549.04272461, -482.167663574, 5581.91308594, 22.7872943878, -0.319533318281
       0.2075, 0.0316981300712, 0.255970448256,  1.0177718401,  2501.5534668, -486.942657471, 5493.37451172, 25.4091377258, -2.3033554554
        0.208, 0.0274719055742, 0.249942317605, 1.03353691101, 2408.82397461, -489.931671143, 5374.59423828, 28.0458679199, -4.57162761688
       0.2085, 0.023340806365, 0.243933826685, 1.04904675484, 2284.73852539, -490.910430908, 5226.45703125, 30.6193599701, -7.04144096375
        0.209, 0.0193114932626, 0.237919569016, 1.06427979469, 2140.19140625, -489.787780762, 5047.93017578, 33.1290588379, -9.66848564148
       0.2095, 0.0153831196949, 0.231922417879,  1.0792119503, 1981.46032715, -486.765808105, 4847.13476562, 35.4660720825, -12.3861579895
         0.21, 0.0115498155355, 0.22601211071,  1.0938179493, 1820.79443359, -482.060150146, 4628.07421875, 37.5876159668, -15.0805072784
       0.2105, 0.00780525011942, 0.220233410597, 1.10807216167, 1672.34118652, -476.025543213, 4398.17138672, 39.3836250305, -17.6315784454
        0.211, 0.00413823779672, 0.214639022946, 1.12194848061, 1541.37194824, -469.010437012, 4164.77539062, 40.8218536377, -19.9211368561
       0.2115, 0.000538299616892, 0.209302261472, 1.13542127609, 1430.90368652, -461.480194092, 3939.63989258,  41.811000824, -21.8670635223
        0.212, 0.0287936553359, 0.00228551821783, 1.15402376652, 681.981506348, -457.649688721, 3902.98364258, 25.6330337524, -35.0919799805
       0.2125, 0.0247375201434, -0.00381255871616, 1.16634750366, 658.803283691, -449.803649902, 3696.78295898, 26.7472305298, -35.6865882874
        0.213, 0.0207328423858, -0.00941375643015, 1.17822957039, 650.852783203, -442.37677002, 3514.03320312, 27.2206668854, -35.6565055847
       0.2135, 0.0168005656451, -0.0146215911955, 1.18965125084,  651.76550293, -435.565338135, 3357.89477539,   27.07538414, -34.9702911377
        0.214, 0.012972199358, -0.0196258109063,  1.2005944252, 658.146850586, -429.354125977, 3225.28515625, 26.3807487488, -33.6301307678
       0.2145, 0.00928658619523, -0.0246052276343,  1.2110401392, 660.763549805, -423.554931641, 3112.22216797, 25.2365169525, -31.670507431
        0.215, 0.00579092931002, -0.0296455975622, 1.22097039223, 649.824462891, -418.014709473, 3017.71582031, 23.8000297546, -29.1816978455
       0.2155, 0.00253623444587, -0.0348107106984, 1.23036956787, 621.726379395, -412.426483154,  2937.6262207,  22.195476532, -26.234041214
        0.216, -0.000426308659371, -0.0401543676853,  1.2392244339, 575.603149414, -406.394073486, 2863.07910156, 20.6593837738, -22.900390625
       0.2165, -0.00305241486058, -0.0456546731293, 1.24752318859, 508.442260742, -399.660766602, 2789.33398438, 19.2358627319, -19.3797130585
        0.217, -0.00530758081004, -0.0512299798429,  1.2552562952, 421.497924805, -392.006347656, 2712.15869141, 18.1719303131, -15.6656188965
       0.2175, -0.00716826878488, -0.0567995607853, 1.26241695881,  322.20300293, -383.147186279,  2623.0168457, 17.4933567047, -11.895863533
        0.218, -0.00862636882812, -0.0622692704201, 1.26899921894, 215.822952271, -372.735046387,  2513.1640625, 17.2912330627, -8.17941570282
       0.2185, -0.00968782324344, -0.0675203874707, 1.27499604225, 107.087265015, -360.905273438, 2380.94897461, 17.5727043152, -4.63555240631
        0.219, -0.0103774229065, -0.07245439291, 1.28040015697, 4.28178548813, -347.676239014, 2222.88330078, 18.2842674255, -1.31795907021
       0.2195, -0.0107348170131, -0.0770114213228, 1.28520214558, -84.8169403076, -332.766601562, 2034.19787598,  19.527217865, 1.71972382069
         0.22, -0.0108090359718, -0.0811400488019, 1.28938925266, -158.732223511, -315.933746338, 1815.84204102, 21.4073410034,  4.4177904129
       0.2205, -0.0106547512114, -0.0847943052649, 1.29294514656, -216.045257568, -297.263000488, 1569.04248047, 23.6122322083, 6.72720813751
        0.221, -0.0103384526446, -0.0677943825722, 1.29585003853, -252.415893555, -276.929656982, 1299.01086426, 35.6232185364, 10.2705039978
       0.2215, -0.00992261525244, -0.0757268741727, 1.29807686806, -266.463989258, -254.638946533, 1003.08026123, 37.1528587341, 9.80657482147
        0.222, -0.00948049966246, -0.0833105370402, 1.29959392548, -263.413024902, -230.184906006, 688.150939941,  39.855884552, 10.5949611664
       0.2225, -0.00906871818006, -0.0909000188112, 1.30037343502, -248.54737854, -203.269241333, 367.950653076, 43.1349601746, 10.7368783951
        0.223, -0.00873038545251, -0.0984382852912, 1.30039572716, -222.545318604, -174.181625366, 56.7236938477, 46.7988357544, 10.2113418579
       0.2235, -0.00848506763577, -0.10561042279, 1.29967188835, -187.21786499, -143.764190674, -230.137466431,  50.516078949, 9.02569580078
        0.224, -0.00836596544832, -0.112385004759,  1.2982442379, -146.341903687, -112.807182312, -475.338500977, 53.9221611023, 7.20257472992
       0.2245, -0.00840951967984, -0.118849374354, 1.29614329338, -101.493095398, -82.1002502441, -663.344970703, 56.6828231812, 4.82550954819
        0.225, -0.00864198803902, -0.125110983849, 1.29338812828, -53.9655761719, -52.2822647095, -786.553161621, 58.5163192749, 2.01513981819
       0.2255, -0.0246709454805, 0.0929437577724, 1.28745055199, -152.459884644, -24.2725524902, -826.899963379, 58.0521202087, -9.82517147064
        0.226, -0.0246861949563, 0.0861610025167, 1.28335654736, -108.426200867, 2.24137616158, -815.804870605,  56.855091095, -14.4973506927
