Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_L1,Y_L2,Y_R1,Y_R2,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
18.8, -0.5694474511198, 0, 6, 0.08442801699009, 3.90247607383, 3.902480317199, 4.883221025036, 6.277586646603, 2.963641681829, 2.818435834872, 278.6179735338, 279.1472106215, 278.8340905542, 279.3832437261, -24.07757640424, 100.0291380436, 100, 100.0304828961, 574.0074701263, 592.1964926683, 574.1889112107, 571.9343108861, 573.8154783473, 571.5610471648, -14.57728484278, -15.69069693589, -14.88041988543, -16.12213720702, -14.45206438767, -116.5543171841, -121.3086831497, -115.8627512458, -115.2724524842, -117.2901425738, -116.7049070225, 41.636288389, 41.26044161361, 41.64671980011, 41.63306411633, 41.53138496221, 41.51632265873
18.825, -0.5650851608301, 0, 6, 0.08558808558458, 3.896105969547, 3.896110323188, 4.877297334529, 6.263454234873, 2.955836830124, 2.807856080343, 278.9906994276, 279.5211512689, 279.2029019195, 279.7541635545, -23.96002306703, 100.0302270973, 100, 100.0315651915, 574.6803985971, 592.8463094736, 574.8651856415, 572.613458103, 574.4848806755, 572.2332904531, -14.85344995069, -15.95936377367, -15.15626367287, -16.39057316777, -14.72769897201, -116.7271656153, -121.569115876, -116.0364334443, -115.4352788024, -117.4620347469, -116.8659403896, 41.64116554605, 41.26529235901, 41.65143308533, 41.63782434806, 41.53639699992, 41.52136150402
18.85, -0.5609245378472, 0, 6, 0.08664552340193, 3.889172532215, 3.889176986135, 4.870693109332, 6.249020708947, 2.947528817582, 2.796903358296, 279.3634199025, 279.8950742746, 279.5717321502, 280.1250722293, -23.84579387448, 100.0312070237, 100, 100.0325378399, 575.3524712004, 593.4949925505, 575.5405807449, 573.2917602648, 575.1534533744, 572.9047388706, -15.12794771162, -16.22655919129, -15.43040212986, -16.65753670816, -15.00168955013, -116.9033378587, -121.8322280889, -116.2134463524, -115.601515265, -117.6372366471, -117.0303629456, 41.64602261906, 41.27012486082, 41.65612064453, 41.64255361919, 41.5413943187, 41.52638260597
18.875, -0.5569747666495, 0, 6, 0.08758805513152, 3.881656858962, 3.881661401486, 4.863455291753, 6.234310546887, 2.938666080089, 2.785552490418, 279.7361350886, 280.2689801702, 279.94058011, 280.495969848, -23.73483270627, 100.0320750172, 100, 100.0333981653, 576.0236769944, 594.142531344, 576.2150865736, 573.9692074916, 575.8211843741, 573.5753802929, -15.40086670115, -16.49235313707, -15.70293778724, -16.92311391076, -15.27412106027, -117.0828067252, -122.0980205505, -116.3937630173, -115.7711312205, -117.8157210755, -117.1981439678, 41.65086047685, 41.27494023028, 41.66078636133, 41.6472537053, 41.54637970511, 41.53138709506
18.9, -0.5532143162918, 0, 6, 0.08838225219873, 3.873561615743, 3.873566231343, 4.855664846044, 6.219330922775, 2.929235481824, 2.773792192782, 280.108845114, 280.6428694893, 280.3094446812, 280.8668565402, -23.62711629956, 100.032829313, 100, 100.0341448091, 576.6940052109, 594.7889147505, 576.8886931813, 574.6457899591, 576.4880616578, 574.2452027303, -15.67229516246, -16.75682434242, -15.97396688702, -17.18739726098, -15.54507745487, -117.2655461561, -122.36649505, -116.5773576933, -115.9440972461, -117.9974619954, -117.3692539278, 41.65568061209, 41.27974064204, 41.66543512805, 41.65192648686, 41.55135648635, 41.53637599113
18.925, -0.549656193784, 0, 6, 0.08897288224524, 3.864915056526, 3.864919723548, 4.847399383759, 6.204169921182, 2.919264772778, 2.761673422845, 280.4815500916, 281.0167427784, 280.67832476, 281.2377324597, -23.52261928893, 100.0334693383, 100, 100.0347773029, 577.3634452789, 595.43413124, 577.5613906365, 575.3214978805, 577.1540732962, 574.9141943416, -15.9423197906, -17.02005506889, -16.24357701596, -17.45047655703, -15.81463913247, -117.4515310966, -122.6376539423, -116.7642056173, -116.1203850882, -118.1824344008, -117.5436644413, 41.66048504868, 41.28452925653, 41.67007190613, 41.65657390138, 41.55632787978, 41.54135015226
18.95, -0.5463070827277, 0, 6, 0.08930326333635, 3.855763550938, 3.855768241518, 4.838725923973, 6.188944970896, 2.908809512609, 2.749225028063, 280.8542500569, 281.3906004748, 281.0472192999, 281.6085976219, -23.42134789396, 100.0339960513, 100, 100.0352974195, 578.031986717, 596.0781698828, 578.2331689234, 575.9963213092, 577.8192075806, 575.5823434331, -16.21101494448, -17.28211679896, -16.51185157375, -17.71242559632, -16.08286528968, -117.6407373328, -122.9114966266, -116.9542828191, -116.2999679861, -118.3706141975, -117.7213486098, 41.66527637204, 41.28930983309, 41.67470144259, 41.66119936454, 41.56129690801, 41.54631153827
18.975, -0.5431432136466, 0, 6, 0.08934206786863, 3.846169078117, 3.846173761057, 4.829707738221, 6.173720628638, 2.897943093043, 2.736451884216, 281.2269449107, 281.7644428781, 281.4161272491, 281.97945204, -23.32337030565, 100.0344120825, 100, 100.0357094218, 578.6996189937, 596.7210213023, 578.9040178695, 576.6702499369, 578.4834531132, 576.2496384339, -16.47843400713, -17.54306462809, -16.77885784823, -17.97329793145, -16.34979432916, -117.8331413229, -123.188016638, -117.1475660006, -116.4828207636, -118.5619781107, -117.9022811941, 41.67005788821, 41.29408634319, 41.67932822177, 41.66580782302, 41.56626635101, 41.55126326392
19, -0.5401123109877, 0, 6, 0.08908823145969, 3.836210675652, 3.836215319928, 4.820423536787, 6.158524685316, 2.886770832824, 2.723380541691, 281.5996344427, 282.1382702079, 281.7850476325, 282.3502958714, -23.22880801509, 100.0347205674, 100, 100.0360179609, 579.3663315161, 597.36267757, 579.5739272006, 577.3432731411, 579.1467987675, 576.9160678783, -16.7446124467, -17.80294946385, -17.04464057842, -18.23314011096, -16.61545467352, -118.0287201037, -123.4672025236, -117.3440324936, -116.6689195435, -118.7565036038, -118.0864383561, 41.67483351272, 41.29886276005, 41.68395645264, 41.67040490335, 41.57123860267, 41.55620888555
19.025, -0.5371537335134, 0, 6, 0.08856760150594, 3.825987105211, 3.825991683094, 4.810953934358, 6.143375245675, 2.875437927515, 2.710083021774, 281.9723183647, 282.5120826567, 282.1539797038, 282.7211294518, -23.13781878587, 100.0349286762, 100, 100.036231276, 580.0321137255, 598.0031320116, 580.2428866812, 578.015380127, 579.8092337149, 577.5816204603, -17.0095717968, -18.06182673633, -17.30922249829, -18.49199165684, -16.87986962028, -118.2274510666, -123.7490389537, -117.5436599489, -116.8582413622, -118.9541686199, -118.2737972688, 41.67960735589, 41.30364271308, 41.6885888634, 41.67499622881, 41.57621455883, 41.56115177769
19.05, -0.534248301651, 0, 6, 0.08783830022738, 3.815606932196, 3.815611422744, 4.801326834708, 6.12829216113, 2.864079106667, 2.696663815746, 282.3449963061, 282.8858804058, 282.5229228304, 283.0919532666, -23.05052542834, 100.035045458, 100, 100.036358644, 580.696955154, 598.6423793111, 580.9108862185, 578.6865600556, 580.4707475124, 578.2462851097, -17.27332079597, -18.31973163372, -17.57260853424, -18.74986653875, -17.14305643309, -118.4293117044, -124.0335067859, -117.7464260413, -117.0507638499, -119.1549513324, -118.4643357984, 41.68438308348, 41.3084287351, 41.69322588544, 41.67958700287, 41.58119360156, 41.56609493173
19.075, -0.5313899330489, 0, 6, 0.08698637932071, 3.80516465932, 3.805169051097, 4.791557343404, 6.113286352778, 2.852792028663, 2.683217971851, 282.7176678773, 283.2596636454, 282.8918764555, 283.462767867, -22.96705756545, 100.0350796533, 100, 100.0364083201, 581.3608454062, 599.2804149037, 581.5779159026, 579.3568022148, 581.1313299988, 578.9100509701, -17.53586255522, -18.57668504692, -17.83479717127, -19.00677023072, -17.40503040886, -118.6342797617, -124.32058531, -117.952308726, -117.2464650202, -119.358830214, -118.6580322634, 41.68916355148, 41.31322197492, 41.69786698748, 41.68418167629, 41.58617482395, 41.57104105954
19.1, -0.5285525305496, 0, 6, 0.08610718067141, 3.794728621221, 3.794732912831, 4.781666957759, 6.098299500976, 2.841632850519, 2.669810022743, 283.0903327538, 283.6334326398, 283.2608400475, 283.833573884, -22.88753432809, 100.0350396565, 100, 100.0363877812, 582.0237741951, 599.9172338625, 582.243966065, 580.0260962292, 581.7909711191, 579.5729073653, -17.79720555795, -18.83271012879, -18.09578956633, -19.2627181689, -17.66581810054, -118.8423334971, -124.6102558328, -118.1612865152, -117.445323035, -119.5657841739, -118.8548651329, 41.69395073147, 41.31802249631, 41.70251151229, 41.68878330586, 41.59115749722, 41.57599202278
19.125, -0.5256997210004, 0, 6, 0.08527292943169, 3.784343394701, 3.784347592003, 4.771680061011, 6.083285844139, 2.830690863484, 2.656536305908, 283.4629907651, 284.0071878291, 283.6298130347, 284.204372043, -22.8120161979, 100.0349342144, 100, 100.0363037617, 582.6857315139, 600.552829603, 582.9090273935, 580.6944323197, 582.4496607946, 580.2348438371, -18.05737552849, -19.08785167233, -18.35559350028, -19.51775752582, -17.92546788077, -119.0534518109, -124.9025055069, -118.3733385692, -117.6473158467, -119.7757925649, -119.054812611, 41.69874553601, 41.32282976321, 41.70715891103, 41.69339247173, 41.59614104724, 41.58094791729
19.15, -0.5228290547453, 0, 6, 0.08451110073678, 3.774036998533, 3.774041109912, 4.761752937623, 6.068265509222, 2.819969127472, 2.643492658544, 283.8356419509, 284.3809297352, 283.9987947941, 284.5751630241, -22.74053682827, 100.0347725186, 100, 100.0361630016, 583.3467078992, 601.1871947641, 583.5730910561, 581.3618012394, 583.1073891514, 580.8958503206, -18.31640647621, -19.34233266766, -18.6142236996, -19.77201664028, -18.18402830586, -119.2676138417, -125.1973242553, -118.5884442471, -117.8524212289, -119.9888347951, -119.257852691, 41.70354777003, 41.32764303406, 41.7118088684, 41.6980079272, 41.60112500267, 41.5859075459
19.175, -0.5200615245749, 0, 6, 0.08381205926815, 3.763815739319, 3.763819771982, 4.751812870897, 6.053290546253, 2.809368592752, 2.630725644977, 284.2082861877, 284.7546588442, 284.367784779, 284.9459473694, -22.67312823533, 100.0345603916, 100, 100.0359694732, 584.0066943628, 601.8203219402, 584.2361483008, 582.0281941151, 583.7641467388, 581.5559171229, -18.57433369804, -19.59607177458, -18.8717058216, -20.02546302472, -18.44153649126, -119.4847989586, -125.4947023451, -118.8065829509, -118.0606170853, -120.2048903946, -119.4639634648, 41.7083564015, 41.33246147505, 41.71646129145, 41.70262780509, 41.60610948822, 41.5908693826
19.2, -0.5174477356216, 0, 6, 0.08314249578691, 3.753641741908, 3.753645699637, 4.741782538144, 6.038399326096, 2.798825261987, 2.61819489482, 284.5809234512, 285.1283756459, 284.7367824588, 285.3167253773, -22.60978298901, 100.0342999821, 100, 100.0357244079, 584.6656819572, 602.4522021668, 584.8981904673, 582.6936024304, 584.419923944, 582.2150345892, -18.83120515454, -19.84898636645, -19.12809021011, -20.27808837618, -18.69803237718, -119.7049876846, -125.7946347307, -119.0277351109, -118.271881875, -120.4239397574, -119.6731234646, 41.71317009809, 41.33728441429, 41.72111695231, 41.70725020043, 41.61109585619, 41.59583247169
19.225, -0.5149883890952, 0, 6, 0.08245127111514, 3.743451065262, 3.74345494686, 4.731675531981, 6.023612679405, 2.788269545562, 2.605810989495, 284.9535539054, 285.5020806319, 285.1057872408, 285.6874971642, -22.55063623409, 100.0339931557, 100, 100.0354298125, 585.3236616586, 603.0828249084, 585.559208947, 583.3580178583, 585.0747108678, 582.8731929993, -19.08707935957, -20.1011312312, -19.38344536902, -20.52996349511, -18.95356188362, -119.9281618241, -126.0971207381, -119.2518824174, -118.4861948911, -120.6459643125, -119.8853119328, 41.71798783121, 41.34211183501, 41.72577784055, 41.71187367197, 41.61608595978, 41.60079646637
19.25, -0.5126855731644, 0, 6, 0.08168143506689, 3.73319104253, 3.733194841512, 4.721499355443, 6.008954635862, 2.77765437141, 2.593501884098, 285.3261777473, 285.8757742683, 285.4747985086, 286.0582627865, -22.49562004243, 100.0336414497, 100, 100.035087938, 585.9806243936, 603.7121789476, 586.2191950672, 584.0214320663, 585.7284975038, 583.5303825954, -19.34201685104, -20.35256709647, -19.63784445437, -20.78115949369, -19.20817312684, -120.1543040719, -126.4021612288, -119.4790074451, -118.7035363531, -120.8709463544, -120.1005089422, 41.72280912807, 41.34694439949, 41.730446113, 41.71649765493, 41.62108133844, 41.60576127377
19.275, -0.5105547209374, 0, 6, 0.08078529718136, 3.722837905791, 3.722841611537, 4.711269127668, 5.99450886234, 2.766964747149, 2.581225955114, 285.6987951435, 286.2494569495, 285.8438156644, 286.429022216, -22.4445661497, 100.0332457136, 100, 100.034700658, 586.636561004, 604.3402532004, 586.8781400208, 584.6838365466, 586.3812738425, 584.1865935752, -19.5960728444, -20.60333965547, -19.89135909533, -21.03172682746, -19.46190640428, -120.3833977487, -126.7097562017, -119.7090934788, -118.9238875306, -121.0988689388, -120.3186955665, 41.72763413956, 41.35178321803, 41.73512390643, 41.72112303199, 41.62608319275, 41.61072751087
19.3, -0.5085772625968, 0, 6, 0.07974382208927, 3.712402977353, 3.712406578017, 4.701018475208, 5.980319853572, 2.756217248394, 2.568943409545, 286.0714061826, 286.6231289539, 286.2128381696, 286.79977539, -22.39734209223, 100.0328072128, 100, 100.0342710589, 587.2914621601, 604.9670376136, 587.5360347976, 585.3452224312, 587.0330299442, 584.8418160613, -19.84928978291, -20.85348021713, -20.1440534609, -21.28169745987, -19.71479041588, -120.6154266294, -127.0199023736, -119.9421244119, -119.1472308808, -121.3297158231, -120.5398540636, 41.73246380211, 41.3566296191, 41.73981333485, 41.72575262147, 41.63109247186, 41.6156967462
19.325, -0.5067224735082, 0, 6, 0.0785676102451, 3.70193470022, 3.701938185565, 4.690805469431, 5.966403646208, 2.745459493221, 2.556663650236, 286.4440108906, 286.9967905221, 286.5818655475, 287.1705223416, -22.35384329036, 100.0323276802, 100, 100.0338024388, 587.9453183698, 605.5925229686, 588.192870225, 586.0055805386, 587.6837559031, 585.4960401013, -20.1017000902, -21.10301670394, -20.39597421422, -21.53109698208, -19.96685193177, -120.8503748921, -127.3325939556, -120.1780847371, -119.3735497929, -121.5634714255, -120.7639676768, 41.73729976482, 41.36148505718, 41.74451653593, 41.73039002639, 41.63610992284, 41.62067079019
19.35, -0.504949685987, 0, 6, 0.07728210231223, 3.691508185946, 3.691511548648, 4.680711413573, 5.952772439068, 2.734775525546, 2.544446664146, 286.816609289, 287.3704419297, 286.9508973502, 287.5412631986, -22.31396727551, 100.0318098436, 100, 100.0332983317, 588.5981200528, 606.2167000423, 588.8486370643, 586.6649015722, 588.3334417656, 586.1492556952, -20.35333413271, -21.35198456884, -20.6471543886, -21.77995685882, -20.21812291097, -121.0882271896, -127.6478251071, -120.4169595584, -119.6028282737, -121.8001207858, -120.9910203021, 41.74214408682, 41.36635110614, 41.74923557003, 41.73503870949, 41.64113612526, 41.62565123489
19.375, -0.5032440244316, 0, 6, 0.07591772755825, 3.681211103956, 3.681214339895, 4.670797879234, 5.939447290747, 2.72425522296, 2.532385095774, 287.1892014152, 287.7440835164, 287.3199331331, 287.9119981464, -22.27760349016, 100.0312574487, 100, 100.032762602, 589.2498576258, 606.8395592624, 589.5033261147, 587.3231762695, 588.9820775603, 586.8014528625, -20.60422366458, -21.60042011986, -20.89761946092, -22.02830173388, -20.46864063513, -121.3289686045, -127.9655908877, -120.6587343827, -119.8350507195, -122.0396494051, -121.2209962411, 41.7469988294, 41.37122924559, 41.75397147867, 41.73970155835, 41.64617088824, 41.63063927845
19.4, -0.5016206519243, 0, 6, 0.07450489469527, 3.671118824168, 3.671121932218, 4.661096728098, 5.926453214623, 2.713945174225, 2.520567219249, 287.5617873417, 288.1177156901, 287.6889724522, 288.2827273708, -22.24456644396, 100.0306726612, 100, 100.0321967265, 589.9005214678, 607.4610902078, 590.1569282001, 587.9803955156, 589.6296532263, 587.4526216344, -20.85440612062, -21.84834657088, -21.14739728585, -22.27615058482, -20.71844917494, -121.5725847941, -128.2858885106, -120.9033952887, -120.0702018201, -122.2820433193, -121.4538800675, 41.75186575141, 41.37612064747, 41.75872519954, 41.74438072247, 41.65121482496, 41.63563587085
19.425, -0.5000750686916, 0, 6, 0.07305569176847, 3.661276038397, 3.661279018679, 4.651655547629, 5.913809208011, 2.703869506703, 2.509046669836, 287.9343672465, 288.4913389425, 288.0580148297, 288.6534510053, -22.21483412106, 100.0300569927, 100, 100.0316014388, 590.5501019007, 608.0812807003, 590.8094341442, 588.6365504398, 590.2761584524, 588.102752007, -21.10393112199, -22.09580243755, -21.39652771326, -22.52354537526, -20.96760334179, -121.8190623185, -128.6087195411, -121.1509292306, -120.3082665712, -122.5272892597, -121.6896565815, 41.75674644305, 41.38102667431, 41.76349868728, 41.74907759555, 41.6562698729, 41.6406418613
19.45, -0.4985946844555, 0, 6, 0.07155478244964, 3.651703541353, 3.651706392939, 4.64250476434, 5.90149921511, 2.694042514201, 2.497858432457, 288.3069414088, 288.8649538576, 288.4270597333, 289.0241692031, -22.18847477611, 100.0294118919, 100, 100.0309775095, 591.1985892474, 608.7001167117, 591.4608347967, 589.2916324168, 590.9215826907, 588.7518339667, -21.35286048527, -22.34284853137, -21.64506082633, -22.77055077093, -21.21617170076, -122.0683886027, -128.9340898598, -121.4013238981, -120.5492302508, -122.7753745717, -121.9283107643, 41.76164240703, 41.38594914838, 41.76829420317, 41.75379270655, 41.6613382613, 41.64565750681
19.475, -0.4972118459037, 0, 6, 0.06995812207311, 3.64240740188, 3.642410120668, 4.633651271299, 5.889582326952, 2.68447562276, 2.487059427095, 288.6795101832, 289.2385610874, 288.7961065786, 289.3948820711, -22.16552060834, 100.0287389054, 100, 100.0303254681, 591.8459738762, 609.3175826041, 592.1111210279, 589.9456330277, 591.5659152223, 589.3998575175, -21.60126562031, -22.58955857062, -21.89305613677, -23.01724263244, -21.46422749199, -122.3205518007, -129.2620087902, -121.6545675761, -120.7930784554, -123.0262871194, -122.1698278289, 41.76655493407, 41.39089025725, 41.7731139522, 41.75852593768, 41.66642211644, 41.65068277841
19.5, -0.4959466480507, 0, 6, 0.06821621119993, 3.633376594789, 3.633379173445, 4.625078647256, 5.878115242068, 2.675170607112, 2.476636869696, 289.0520739177, 289.6121612262, 289.1651547796, 289.7655895531, -22.14600765456, 100.0280392415, 100, 100.029646591, 592.4922460707, 609.9336625516, 592.7602836012, 590.5985437728, 592.2091452911, 590.0468126266, -21.84921549185, -22.83599945341, -22.14058342797, -23.26368879168, -21.71183034544, -122.5755406628, -129.5924853407, -121.9106490115, -121.039797497, -123.2800152533, -122.414193673, 41.77148529983, 41.39585227729, 41.77795991072, 41.76327800777, 41.67152347471, 41.6557187227
19.525, -0.4947934926383, 0, 6, 0.06629830776652, 3.624589912221, 3.62459234201, 4.6167632514, 5.867117617175, 2.666125737067, 2.466538243729, 289.4246328932, 289.9857547696, 289.5342037961, 290.1362915672, -22.13000434386, 100.0273139734, 100, 100.028942883, 593.1373959045, 610.5483416273, 593.4083130854, 591.250355836, 592.8512621747, 590.6926891665, -22.09676818744, -23.08223058057, -22.38770984174, -23.50994846818, -21.95902779691, -122.8333443893, -129.9255255389, -122.1695573468, -121.2893745611, -123.5365477894, -122.6613951067, 41.77643503552, 41.40083735504, 41.7828338224, 41.76805066878, 41.6766442046, 41.66076734386
19.55, -0.4936881957693, 0, 6, 0.06420331554932, 3.616032026673, 3.616034299934, 4.608700047541, 5.856581466228, 2.657403649236, 2.456718608834, 289.7971873116, 290.3593421197, 289.9032531451, 290.5069881228, -22.11762505732, 100.0265677314, 100, 100.028220395, 593.7814132653, 611.1616063954, 594.0551999133, 591.9010600129, 593.4922552663, 591.3374769385, -22.34396709864, -23.32832753113, -22.63448895828, -23.75608935012, -22.20585812537, -123.0939523886, -130.2611311946, -122.4312818783, -121.5417976308, -123.7958738414, -122.9114198241, 41.78140591388, 41.4058472786, 41.78773620683, 41.7728463903, 41.68178479097, 41.66583104709
19.575, -0.4926003896891, 0, 6, 0.06198453359629, 3.607714411487, 3.607716525454, 4.600820549103, 5.846489191602, 2.649110781713, 2.447175019388, 290.1697372037, 290.7329235577, 290.2723024366, 290.8776794101, -22.10897237687, 100.0258091617, 100, 100.0274890663, 594.4242879869, 611.7734465312, 594.7009345264, 592.5506466383, 594.132114429, 591.981165822, -22.5908306062, -23.57434332766, -22.88094821574, -24.00213923401, -22.45234244515, -123.3573536094, -130.5992963394, -122.6958113436, -121.797055289, -124.057982305, -123.1642562985, 41.78639935781, 41.41088239167, 41.79266396363, 41.77766811043, 41.68694157106, 41.67091216113
19.6, -0.4915397483182, 0, 6, 0.0597701494787, 3.599677413457, 3.599679374689, 4.593051647897, 5.836820788652, 2.64133344129, 2.437945363129, 290.5422824244, 291.1064992418, 290.641351414, 291.248365782, -22.10398194862, 100.0250466513, 100, 100.0267576455, 595.0660098283, 612.3838551115, 595.3455073781, 593.1991056606, 594.7708300469, 592.623745809, -22.83735219779, -23.8202888214, -23.12709035814, -24.2480807438, -22.69848412467, -123.6235362888, -130.9400070268, -122.9631340225, -122.0551365097, -124.3228617904, -123.4198935835, 41.79141574808, 41.41594048545, 41.79761175441, 41.78251891886, 41.69210832128, 41.67601277416
19.625, -0.4904798418969, 0, 6, 0.05774427307932, 3.591970657161, 3.591972483768, 4.585377649526, 5.82747886469, 2.634118978843, 2.429055699173, 290.9148227763, 291.4800693058, 291.010399917, 291.6190476865, -22.10264617481, 100.0242875581, 100, 100.0260331894, 595.7065684217, 612.9928266675, 595.9889089259, 593.8464269297, 595.4083927069, 593.2652069384, -23.08351606408, -24.06615223215, -23.37290624167, -24.4938851373, -22.94428435749, -123.8924884089, -131.283246356, -123.2332383238, -122.3160304244, -124.590500965, -123.6783209892, 41.79645428202, 41.42101703453, 41.80257390415, 41.78740114563, 41.6972787317, 41.68113438901
19.65, -0.4893834528722, 0, 6, 0.05609187984575, 3.584640206275, 3.584641926311, 4.577829462723, 5.818312626186, 2.627481546831, 2.420571516121, 291.2873581914, 291.8536340828, 291.3794477679, 291.9897258257, -22.10490557258, 100.0235390381, 100, 100.0253208148, 596.3459534245, 613.6003537512, 596.6311297888, 594.4926007529, 596.044792802, 593.90553934, -23.3293229497, -24.31194071118, -23.61838294792, -24.7395548348, -23.18977871191, -124.1641982684, -131.6290026013, -123.5061132467, -122.5797257405, -124.8608888051, -123.9395273241, 41.8015127959, 41.42610613311, 41.80754499045, 41.79231390376, 41.70244702778, 41.68627558934
19.675, -0.4882697013045, 0, 6, 0.0549316390598, 3.577729689436, 3.577731335863, 4.570471805657, 5.809289598955, 2.621423596148, 2.412659317099, 291.6598888456, 292.2271942129, 291.7484946851, 292.360401021, -22.11057659236, 100.0228079301, 100, 100.0246230711, 596.9841548293, 614.2064239813, 597.2721608549, 595.1376184054, 596.6800203536, 594.5447333571, -23.57481070368, -24.5576186983, -23.86352854972, -24.98505429555, -23.43504495541, -124.4386548452, -131.9772756882, -123.7817485666, -122.8462104131, -125.1340146931, -124.2035003309, 41.80658731665, 41.43120141261, 41.81252003941, 41.79725244025, 41.70760773814, 41.69143109494
19.7, -0.4871888488317, 0, 6, 0.0542976537419, 3.571270702278, 3.571272308009, 4.563370480703, 5.800484241179, 2.615942814656, 2.405470665837, 292.0324151984, 292.6007505356, 292.117540248, 292.7310738782, -22.11936709953, 100.0221002732, 100, 100.0239418511, 597.6211630253, 614.8110204209, 597.9119932885, 595.781472019, 597.3140650103, 595.1827795507, -23.82004911975, -24.80321525849, -24.10838875145, -25.2304190273, -23.68017383499, -124.7158478949, -132.3280756631, -124.0601347664, -123.1154720391, -125.4098683912, -124.4702270685, 41.81167214107, 41.43629648831, 41.8174942681, 41.802209796, 41.7127556426, 41.69659369571
19.725, -0.4860314091519, 0, 6, 0.05417504051437, 3.565272138987, 3.565273734782, 4.556627973234, 5.79201484565, 2.611204684619, 2.399067108833, 292.4049378632, 292.9743038962, 292.4865839665, 293.101744711, -22.13096088426, 100.0214306767, 100, 100.023290304, 598.256968678, 615.414124842, 598.5506185083, 596.4241540124, 597.9469164083, 595.8196686604, -24.0651144014, -25.04887406031, -24.3530336553, -25.47578803918, -23.92523852689, -124.9957676524, -132.6814148413, -124.3412623643, -123.3874984872, -125.6884397513, -124.7396947548, 41.81676031114, 41.44138470724, 41.82246023222, 41.80717857196, 41.71788318279, 41.7017561825
19.75, -0.4846934701938, 0, 6, 0.05463190822404, 3.559759235913, 3.559760856221, 4.550094217606, 5.783995655832, 2.607610569493, 2.393452462004, 292.7774570987, 293.3478547777, 292.8556255093, 293.4724138468, -22.14532339523, 100.0208298377, 100, 100.0227011389, 598.8915629089, 616.015727587, 599.1880285004, 597.0656560303, 598.578565794, 596.4553919553, -24.3100215565, -25.29471539911, -24.5974966447, -25.72122179361, -24.17023878144, -125.2784025589, -133.0372860714, -124.6251190853, -123.6622782737, -125.9697169347, -125.0118917346, 41.82184289736, 41.44645576473, 41.82739800954, 41.81215268792, 41.72296862341, 41.70691227101
19.775, -0.4832640229059, 0, 6, 0.0559949289016, 3.554829834055, 3.55483153386, 4.543481975564, 5.776509715376, 2.605447826606, 2.388652063017, 293.1499723888, 293.7214029727, 293.2246650405, 293.8430819218, -22.16301550796, 100.0203278839, 100, 100.0222065849, 599.5249371365, 616.61583569, 599.8242156888, 597.7059681826, 599.2090071311, 597.0899414006, -24.5546746871, -25.54067504739, -24.84172940852, -25.96655219317, -24.41506956869, -125.5637370462, -133.3956461614, -124.9116889321, -123.939800551, -126.2536854522, -125.286807875, 41.82690714966, 41.45149030946, 41.83227693827, 41.81712855967, 41.72797696569, 41.71205663287
19.8, -0.4817229627438, 0, 6, 0.05885808184155, 3.550603501149, 3.550605376988, 4.536655022002, 5.769387371716, 2.604814056808, 2.384619612015, 293.5224827483, 294.0949477849, 293.5937032451, 294.213749803, -22.18473174532, 100.0199491564, 100, 100.0218323719, 600.1570825013, 617.2144685263, 600.4591726625, 598.345079547, 599.8382360435, 597.7233092873, -24.79890200356, -25.78661815869, -25.08562412281, -26.21158300467, -24.65957248155, -125.8517527416, -133.7564272018, -125.2009542897, -124.2200547444, -126.5403295141, -125.5644340046, 41.8319363919, 41.45645963973, 41.83706322989, 41.82210309886, 41.73287332617, 41.7171842165
19.825, -0.4798837732549, 0, 6, 0.06391366146182, 3.547162966827, 3.547165176606, 4.529646102479, 5.762055970315, 2.605650767436, 2.381283477452, 293.8949873237, 294.4684888158, 293.9627409736, 294.5844192402, -22.21112540041, 100.0197154029, 100, 100.02159798, 600.7879900508, 617.8116453793, 601.0928924626, 598.9829799765, 600.4662482784, 598.3554882635, -25.04254464882, -26.03243638364, -25.32903054153, -26.4561947706, -24.90367418166, -126.1424307772, -134.1195644805, -125.4928979981, -124.5030287599, -126.8296331895, -125.844759557, 41.83691024443, 41.46132933842, 41.84172390111, 41.82706497207, 41.73762551775, 41.7222826197
19.85, -0.4777795883941, 0, 6, 0.07167394085569, 3.544600023229, 3.544602800188, 4.522631102842, 5.754255747262, 2.607859819946, 2.379086548737, 294.2674860957, 294.8420266562, 294.3317787079, 294.9550930662, -22.24246884725, 100.0196448292, 100, 100.0215100368, 601.417651971, 618.4073701607, 601.7253692984, 599.6196626122, 601.0930384175, 598.9864719127, -25.28556048412, -26.27813917472, -25.57183545424, -26.70041486776, -25.14748537374, -126.4357534123, -134.4850286305, -125.7875046741, -124.7887070143, -127.1215808835, -126.1277694183, 41.84180295025, 41.46606327667, 41.84622829851, 41.83198891855, 41.74220279661, 41.72732351958
