Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
        3.325, 0.330000013113,            -2,             0, 3975.69262695, 770.776245117,          4000, -15.1389284134, -10.5866975784, 19.3726959229
         3.35, 0.340000003576,            -2,             0, 3964.44433594, 753.131164551,          4000, -15.0362138748, -10.5866785049, 19.1818275452
        3.375, 0.34999999404,            -2,             0, 3952.55175781, 736.118408203,          4000, -14.9371795654, -10.5866584778, 18.9826316833
          3.4, 0.360000014305,            -2,             0, 3940.13549805, 719.707275391,          4000, -14.8416461945, -10.5866384506, 18.7770690918
        3.425, 0.370000004768,            -2,             0, 3927.30029297, 703.868896484,          4000, -14.7494468689, -10.5866193771, 18.5667934418
         3.45, 0.379999995232,            -2,             0, 3914.13598633, 688.575927734,          4000, -14.6604213715,  -10.58659935, 18.3531951904
        3.475, 0.389999985695,            -2,             0, 3900.72070312, 673.802429199,          4000, -14.5744199753, -10.5865783691, 18.1374492645
          3.5, 0.40000000596,            -2,             0, 3887.12133789, 659.524108887,          4000, -14.4912996292, -10.586558342, 17.9205379486
        3.525, 0.409999996424,            -2,             0, 3873.39599609, 645.717895508,          4000, -14.4109268188, -10.5865383148, 17.7032909393
         3.55, 0.419999986887,            -2,             0, 3859.59399414, 632.361999512,          4000, -14.3331756592, -10.586517334, 17.4864025116
        3.575, 0.430000007153,            -2,             0, 3845.75854492, 619.435974121,          4000, -14.2579250336, -10.5864963531, 17.2704544067
          3.6, 0.439999997616,            -2,             0, 3831.92602539, 606.920288086,          4000, -14.1850633621, -10.5864753723, 17.0559272766
        3.625, 0.449999988079,            -2,             0, 3818.12792969, 594.796630859,          4000, -14.1144828796, -10.5864543915, 16.8432254791
         3.65, 0.460000008345,            -2,             0, 3804.39135742, 583.047729492,          4000, -14.0460834503, -10.586432457, 16.6326751709
        3.675, 0.469999998808,            -2,             0, 3790.73925781, 571.657226562,          4000, -13.9797697067, -10.5864114761, 16.4245471954
          3.7, 0.479999989271,            -2,             0, 3777.19067383,  560.60949707,          4000, -13.9154510498, -10.5863895416, 16.2190628052
        3.725, 0.490000009537,            -2,             0, 3763.76220703, 549.890014648,          4000, -13.8530416489, -10.5863676071, 16.0163974762
         3.75,           0.5,            -2,             0, 3750.46728516, 539.484863281,          4000, -13.7924623489, -10.5863456726, 15.8166875839
        3.775, 0.509999990463,            -2,             0, 3737.31787109, 529.380859375,          4000, -13.7336349487, -10.5863237381, 15.6200408936
          3.8, 0.519999980927,            -2,             0, 3724.32324219, 519.565551758,          4000, -13.6764879227, -10.5863008499, 15.4265375137
        3.825, 0.52999997139,            -2,             0, 3711.49121094, 510.027191162,          4000, -13.6209526062, -10.5862789154, 15.2362327576
         3.85, 0.540000021458,            -2,             0, 3698.82763672, 500.754577637,          4000, -13.5669641495, -10.5862560272, 15.0491638184
        3.875, 0.550000011921,            -2,             0, 3686.33789062, 491.737060547,          4000,  -13.51445961, -10.586233139, 14.8653526306
          3.9, 0.560000002384,            -2,             0, 3674.02539062, 482.964599609,          4000, -13.4633808136, -10.5862102509,  14.684803009
        3.925, 0.569999992847,            -2,             0, 3661.89306641,  474.42755127,          4000, -13.4136724472, -10.586186409, 14.5075120926
         3.95, 0.579999983311,            -2,             0, 3649.94287109, 466.116912842,          4000, -13.365281105, -10.5861635208, 14.3334627151
        3.975, 0.589999973774,            -2,             0, 3638.17578125, 458.023956299,          4000, -13.318157196, -10.586139679, 14.1626319885
            4, 0.600000023842,            -2,             0,  3626.5925293, 450.140472412,          4000, -13.2722511292, -10.5861158371, 13.9949874878
        4.025, 0.610000014305,            -2,             0, 3615.19287109, 442.458648682,          4000, -13.2275190353, -10.5860919952, 13.8304929733
         4.05, 0.620000004768,            -2,             0,  3603.9765625, 434.971008301,          4000, -13.1839170456, -10.5860681534, 13.6691074371
        4.075, 0.629999995232,            -2,             0, 3592.94238281, 427.670471191,          4000, -13.1414041519, -10.5860443115, 13.5107860565
          4.1, 0.639999985695,            -2,             0, 3582.08935547, 420.550231934,          4000, -13.0999393463, -10.586019516, 13.3554782867
        4.125, 0.649999976158,            -2,             0, 3571.41552734, 413.603912354,          4000, -13.0594873428, -10.5859947205, 13.2031345367
         4.15, 0.660000026226,            -2,             0, 3560.91918945, 406.825256348,          4000, -13.0200109482, -10.5859708786, 13.0537014008
        4.175, 0.670000016689,            -2,             0, 3550.59863281, 400.208465576,          4000, -12.9814758301, -10.5859451294, 12.9071245193
          4.2, 0.680000007153,            -2,             0, 3540.45117188, 393.747894287,          4000, -12.9438495636, -10.5859203339, 12.7633485794
        4.225, 0.689999997616,            -2,             0, 3530.47460938, 387.438171387,          4000, -12.9071016312, -10.5858955383, 12.6223163605
         4.25, 0.699999988079,            -2,             0, 3520.66650391, 381.274200439,          4000, -12.8712015152, -10.5858697891, 12.4839725494
        4.275, 0.709999978542,            -2,             0, 3511.02416992, 375.251098633,          4000, -12.8361215591, -10.5858440399, 12.3482608795
          4.3, 0.72000002861,            -2,             0, 3501.54516602, 369.364105225,          4000, -12.8018331528, -10.5858182907, 12.2151241302
        4.325, 0.730000019073,            -2,             0, 3492.22631836, 363.608825684,          4000, -12.7683105469, -10.5857925415, 12.0845060349
         4.35, 0.740000009537,            -2,             0, 3483.06518555, 357.980926514,          4000, -12.7355298996, -10.5857667923, 11.9563512802
        4.375,          0.75,            -2,             0, 3474.05883789, 352.476287842,          4000, -12.7034654617, -10.5857400894, 11.8306035995
          4.4, 0.759999990463,            -2,             0,  3465.2043457,   347.0909729,          4000, -12.6720962524, -10.5857133865, 11.7072105408
        4.425, 0.769999980927,            -2,             0, 3456.49926758, 341.821228027,          4000, -12.6413984299, -10.5856876373, 11.5861167908
         4.45, 0.77999997139,            -2,             0, 3447.94018555, 336.663391113,          4000, -12.6113529205, -10.5856599808, 11.4672698975
        4.475, 0.790000021458,            -2,             0, 3439.52490234, 331.614044189,          4000, -12.5819377899, -10.5856332779, 11.3506174088
          4.5, 0.800000011921,            -2,             0, 3431.25024414, 326.669799805,          4000, -12.5531339645, -10.585606575, 11.2361097336
        4.525, 0.810000002384,            -2,             0, 3423.11352539, 321.827484131,          4000, -12.5249242783, -10.5855789185, 11.1236963272
         4.55, 0.819999992847,            -2,             0, 3415.11206055,  317.08404541,          4000, -12.4972887039, -10.5855512619, 11.0133275986
        4.575, 0.829999983311,            -2,             0, 3407.24291992,  312.43649292,          4000, -12.4702110291, -10.5855236053, 10.9049568176
          4.6, 0.839999973774,            -2,             0, 3400.49145508, 308.040679932,          4000, -12.4477777481, -10.587934494, 10.8046979904
        4.625, 0.850000023842,            -2,             0, 3392.88818359, 303.576782227,          4000, -12.4217996597, -10.5879354477, 10.7001981735
         4.65, 0.860000014305,            -2,             0, 3385.40966797, 299.200622559,          4000, -12.3963317871, -10.5879364014, 10.5975580215
        4.675, 0.870000004768,            -2,             0, 3378.05297852, 294.909637451,          4000, -12.3713598251, -10.5879364014, 10.4967346191
          4.7, 0.879999995232,            -2,             0, 3370.81591797, 290.701385498,          4000, -12.3468694687, -10.587937355, 10.3976840973
        4.725, 0.889999985695,            -2,             0, 3363.69555664, 286.573547363,          4000, -12.3228473663, -10.5879383087, 10.3003664017
         4.75, 0.899999976158,            -2,             0, 3356.68994141, 282.523864746,          4000, -12.2992801666, -10.5879383087, 10.2047405243
        4.775, 0.910000026226,            -2,             0, 3349.79638672, 278.550170898,          4000, -12.2761545181, -10.5879392624, 10.1107673645
          4.8, 0.920000016689,            -2,             0, 3343.01245117, 274.650360107,          4000, -12.2534589767, -10.5879402161,  10.018406868
        4.825, 0.930000007153,            -2,             0, 3336.33618164, 270.822418213,          4000, -12.2311820984, -10.5879411697, 9.92762374878
         4.85, 0.939999997616,            -2,             0, 3329.76538086, 267.064422607,          4000, -12.209312439, -10.5879411697, 9.83837890625
        4.875, 0.949999988079,            -2,             0, 3323.29736328, 263.374450684,          4000, -12.1878385544, -10.5879421234, 9.75063991547
          4.9, 0.959999978542,            -2,             0, 3316.93041992, 259.750732422,          4000, -12.1667499542, -10.5879430771, 9.66436958313
        4.925, 0.97000002861,            -2,             0, 3310.66235352, 256.191497803,          4000, -12.1460371017, -10.5879440308, 9.57953548431
         4.95, 0.980000019073,            -2,             0,  3304.4909668, 252.695083618,          4000, -12.1256895065, -10.5879440308, 9.49610424042
        4.975, 0.990000009537,            -2,             0, 3298.41430664, 249.259811401,          4000, -12.1056976318, -10.5879449844, 9.41404438019
            5,             1,            -2,             0, 3292.43041992, 245.884155273,          4000, -12.0860528946, -10.5879459381, 9.33332443237
