Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
          3.5, 0.40000000596,           -10,             0, 2616.48657227, 1975.91711426,          4000, -22.1531600952, -10.5812444687, 36.5725517273
        3.525, 0.409999996424,           -10,             0, 2638.33032227, 1945.35205078,          4000, -21.9751739502, -10.5812244415, 36.4046096802
         3.55, 0.419999986887,           -10,             0, 2659.17163086,  1915.4934082,          4000, -21.8013038635, -10.5812044144, 36.2245140076
        3.575, 0.430000007153,           -10,             0, 2679.04516602,  1886.3236084,          4000, -21.631444931, -10.5811843872, 36.0334892273
          3.6, 0.439999997616,           -10,             0,  2697.9855957, 1857.82531738,          4000, -21.4654998779,  -10.58116436, 35.8326530457
        3.625, 0.449999988079,           -10,             0, 2716.02636719, 1829.98120117,          4000,   -21.3033638, -10.5811433792, 35.6230545044
         3.65, 0.460000008345,           -10,             0, 2733.20117188, 1802.77380371,          4000, -21.1449375153, -10.5811223984, 35.4056510925
        3.675, 0.469999998808,           -10,             0, 2749.54223633,  1776.1862793,          4000, -20.9901199341, -10.5811023712, 35.1813316345
          3.7, 0.479999989271,           -10,             0, 2765.08154297, 1750.20141602,          4000, -20.8388137817, -10.5810804367,  34.950920105
        3.725, 0.490000009537,           -10,             0, 2779.85058594, 1724.80285645,          4000, -20.6909236908, -10.5810594559, 34.7151679993
         3.75,           0.5,           -10,             0, 2793.87963867, 1699.97412109,          4000, -20.5463504791, -10.581038475,  34.474773407
        3.775, 0.509999990463,           -10,             0, 2807.19848633, 1675.69934082,          4000, -20.4050045013, -10.5810165405, 34.2303771973
          3.8, 0.519999980927,           -10,             0, 2819.83618164, 1651.96276855,          4000, -20.2667942047, -10.5809955597, 33.9825706482
        3.825, 0.52999997139,           -10,             0, 2831.82055664, 1628.74938965,          4000, -20.1316280365, -10.5809736252, 33.7318992615
         3.85, 0.540000021458,           -10,             0, 2843.17919922, 1606.04418945,          4000, -19.9994239807, -10.5809516907, 33.4788551331
        3.875, 0.550000011921,           -10,             0, 2853.93847656,  1583.8326416,          4000, -19.870092392, -10.5809297562, 33.2238960266
          3.9, 0.560000002384,           -10,             0, 2864.12402344, 1562.10095215,          4000, -19.7435569763, -10.580906868, 32.9674453735
        3.925, 0.569999992847,           -10,             0, 2873.76049805, 1540.83520508,          4000, -19.6197338104, -10.5808849335, 32.7098846436
         3.95, 0.579999983311,           -10,             0, 2882.87182617, 1520.02233887,          4000, -19.4985485077, -10.5808620453, 32.4515647888
        3.975, 0.589999973774,           -10,             0, 2891.48095703, 1499.64941406,          4000, -19.3799247742, -10.5808391571, 32.1928100586
            4, 0.600000023842,           -10,             0, 2899.61035156, 1479.70385742,          4000, -19.2637901306, -10.5808162689, 31.9339103699
        4.025, 0.610000014305,           -10,             0, 2907.28100586, 1460.17370605,          4000, -19.1500740051, -10.5807933807, 31.6751346588
         4.05, 0.620000004768,           -10,             0, 2914.51391602, 1441.04724121,          4000, -19.0387077332, -10.5807695389, 31.4167289734
        4.075, 0.629999995232,           -10,             0, 2921.32885742, 1422.31298828,          4000, -18.9296245575, -10.5807466507, 31.1589107513
          4.1, 0.639999985695,           -10,             0, 2927.74438477, 1403.96020508,          4000, -18.822763443, -10.5807228088, 30.9018859863
        4.125, 0.649999976158,           -10,             0, 2933.77905273, 1385.97790527,          4000, -18.7180595398, -10.580698967, 30.6458358765
         4.15, 0.660000026226,           -10,             0, 2939.45019531,  1368.3560791,          4000, -18.6154556274, -10.5806751251, 30.3909263611
        4.175, 0.670000016689,           -10,             0,  2944.7746582,  1351.0847168,          4000, -18.5148887634, -10.5806512833, 30.1373062134
          4.2, 0.680000007153,           -10,             0, 2949.76855469, 1334.15405273,          4000, -18.4163074493, -10.5806264877, 29.8851108551
        4.225, 0.689999997616,           -10,             0, 2954.44702148, 1317.55480957,          4000, -18.3196563721, -10.5806016922, 29.6344604492
         4.25, 0.699999988079,           -10,             0, 2958.82495117,  1301.2779541,          4000, -18.2248821259, -10.5805778503, 29.3854675293
        4.275, 0.709999978542,           -10,             0, 2962.91650391, 1285.31481934,          4000, -18.1319332123, -10.5805530548, 29.1382236481
          4.3, 0.72000002861,           -10,             0, 2966.73486328, 1269.65686035,          4000, -18.0407619476, -10.5805282593, 28.8928203583
        4.325, 0.730000019073,           -10,             0, 2970.29296875, 1254.29602051,          4000, -17.9513206482, -10.5805025101, 28.6493301392
         4.35, 0.740000009537,           -10,             0, 2973.60327148, 1239.22424316,          4000, -17.8635616302, -10.5804777145, 28.4078235626
        4.375,          0.75,           -10,             0, 2976.67749023, 1224.43395996,          4000, -17.7774410248, -10.5804519653, 28.1683597565
          4.4, 0.759999990463,           -10,             0, 2979.52661133, 1209.91784668,          4000, -17.6929149628, -10.5804262161, 27.9309902191
        4.425, 0.769999980927,           -10,             0, 2982.16162109, 1195.66845703,          4000, -17.6099452972, -10.5804004669, 27.6957607269
         4.45, 0.77999997139,           -10,             0,  2984.5925293, 1181.67919922,          4000, -17.5284862518, -10.5803747177, 27.4627056122
        4.475, 0.790000021458,           -10,             0, 2986.82910156, 1167.94299316,          4000, -17.4485034943, -10.5803489685, 27.2318611145
          4.5, 0.800000011921,           -10,             0, 2988.88085938, 1154.45361328,          4000, -17.3699550629, -10.5803222656, 27.0032539368
        4.525, 0.810000002384,           -10,             0,  2990.7565918, 1141.20471191,          4000, -17.2928085327, -10.5802955627, 26.7769050598
         4.55, 0.819999992847,           -10,             0, 2992.46459961, 1128.19018555,          4000, -17.2170238495, -10.5802688599, 26.5528335571
        4.575, 0.829999983311,           -10,             0, 2994.01318359, 1115.40405273,          4000, -17.1425704956, -10.580242157, 26.3310489655
          4.6, 0.839999973774,           -10,             0, 2995.40966797, 1102.84057617,          4000, -17.0694122314, -10.5802154541, 26.1115646362
        4.625, 0.850000023842,           -10,             0, 2996.66210938, 1090.49438477,          4000, -16.9975185394, -10.5801887512, 25.8943862915
         4.65, 0.860000014305,           -10,             0, 2997.77685547, 1078.35986328,          4000, -16.926858902, -10.5801610947, 25.6795139313
        4.675, 0.870000004768,           -10,             0, 2999.43286133, 1067.00805664,          4000, -16.8650665283, -10.5825786591, 25.4841365814
          4.7, 0.879999995232,           -10,             0, 3000.30395508, 1055.28381348,          4000, -16.7968273163, -10.5825796127, 25.2739696503
        4.725, 0.889999985695,           -10,             0, 3001.05664062, 1043.75634766,          4000, -16.7297306061, -10.5825796127, 25.0661029816
         4.75, 0.899999976158,           -10,             0, 3001.69677734, 1032.42077637,          4000, -16.6637535095, -10.5825805664, 24.8605289459
        4.775, 0.910000026226,           -10,             0, 3002.22973633, 1021.27252197,          4000, -16.598865509, -10.5825815201, 24.6572341919
          4.8, 0.920000016689,           -10,             0, 3002.66113281, 1010.30718994,          4000, -16.5350437164, -10.5825824738, 24.4562110901
        4.825, 0.930000007153,           -10,             0, 3002.99560547, 999.520507812,          4000, -16.4722614288, -10.5825824738, 24.2574462891
         4.85, 0.939999997616,           -10,             0, 3003.23828125, 988.908203125,          4000, -16.4104938507, -10.5825834274,   24.06092453
        4.875, 0.949999988079,           -10,             0, 3003.39355469, 978.466247559,          4000, -16.3497180939, -10.5825843811, 23.8666324615
          4.9, 0.959999978542,           -10,             0, 3003.46582031, 968.190673828,          4000, -16.2899093628, -10.5825843811, 23.6745510101
        4.925, 0.97000002861,           -10,             0, 3003.45922852, 958.077697754,          4000, -16.2310504913, -10.5825853348, 23.4846630096
         4.95, 0.980000019073,           -10,             0, 3003.37768555, 948.123535156,          4000, -16.1731128693, -10.5825862885, 23.2969512939
        4.975, 0.990000009537,           -10,             0, 3003.22485352, 938.324707031,          4000, -16.1160812378, -10.5825872421, 23.1113948822
            5,             1,           -10,             0, 3003.00439453, 928.677612305,          4000, -16.0599327087, -10.5825872421, 22.9279747009
