Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
         2.05, -0.180000007153,            -8,             0, -2202.7746582, 2890.61352539,          4000, -27.4821624756, -9.79038333893, -2.18784856796
        2.075, -0.170000001788,            -8,             0, -2137.28540039, 2944.77368164,          4000, -27.7976398468, -9.84727859497, -2.79019188881
          2.1, -0.159999996424,            -8,             0, -2067.47924805, 2998.65600586,          4000, -28.1115112305, -9.90213012695, -3.42343354225
        2.125, -0.15000000596,            -8,             0, -1992.94519043, 3051.93823242,          4000, -28.4218978882, -9.95492839813, -4.08036756516
         2.15, -0.140000000596,            -8,             0, -1913.21362305, 3104.25341797,          4000, -28.7266597748, -10.0056600571, -4.75077104568
        2.175, -0.129999995232,            -8,             0, -1827.75305176, 3155.19238281,          4000, -29.0234127045, -10.0543165207, -5.42088270187
          2.2, -0.119999997318,            -8,             0, -1735.97265625,  3204.3059082,          4000, -29.3095417023, -10.1008872986, -6.07295560837
        2.225, -0.109999999404,            -8,             0, -1637.23071289, 3251.11181641,          4000, -29.582233429, -10.1453619003, -6.68494987488
         2.25, -0.10000000149,            -8,             0, -1530.85522461, 3295.10302734,          4000, -29.8385334015, -10.1877317429, -7.23048448563
        2.275, -0.0900000035763,            -8,             0, -1416.17675781, 3335.76245117,          4000, -30.075422287, -10.2279872894, -7.67916202545
          2.3, -0.0799999982119,            -8,             0, -1292.58032227, 3372.57714844,          4000, -30.2899150848, -10.2661209106, -7.99739074707
        2.325, -0.070000000298,            -8,             0, -1159.57629395, 3405.05932617,          4000, -30.4791660309, -10.3021249771, -8.14979934692
         2.35, -0.0599999986589,            -8,             0, -1016.89007568,  3432.7644043,          4000, -30.640581131, -10.3359909058, -8.10128116608
        2.375, -0.0500000007451,            -8,             0, -864.563293457, 3455.30932617,          4000, -30.7719249725, -10.3677129745, -7.81957292557
          2.4, -0.0399999991059,            -8,             0, -703.054382324,  3472.3815918,          4000, -30.8713779449, -10.3972835541, -7.27818202972
        2.425, -0.0299999993294,            -8,             0, -533.316711426, 3483.74023438,          4000, -30.9375305176, -10.4246969223, -6.45927810669
         2.45, -0.019999999553,            -8,             0, -356.831848145, 3489.20336914,          4000, -30.9693260193, -10.4499473572, -5.3561258316
        2.475, -0.00999999977648,            -8,             0, -175.575195312, 3488.63452148,          4000, -30.9659671783, -10.4730300903, -3.97459554672
          2.5, 7.52869988574e-16,            -8,             0, 8.09456062317, 3481.94067383,          4000, -30.9269123077, -10.4939393997, -2.33340835571
        2.525, 0.00999999977648,            -8,             0, 191.613815308, 3469.09448242,          4000, -30.8520011902, -10.5126714706, -0.462949514389
         2.55, 0.019999999553,            -8,             0,  372.43145752, 3450.17626953,          4000, -30.7417068481, -10.5292224884, 1.59721755981
        2.575, 0.0299999993294,            -8,             0, 548.223327637, 3425.41064453,          4000, -30.5973377228, -10.543589592, 3.80170583725
          2.6, 0.0399999991059,            -8,             0, 717.064453125, 3395.17382812,          4000, -30.4210853577, -10.555768013, 6.10290336609
        2.625, 0.0500000007451,            -8,             0, 877.531677246, 3359.96728516,          4000, -30.2158794403, -10.5657567978, 8.45420646667
         2.65, 0.0599999986589,            -8,             0, 1028.72998047, 3320.37304688,          4000, -29.9851112366, -10.5735530853, 10.8124961853
        2.675, 0.070000000298,            -8,             0, 1170.25378418,  3277.0090332,          4000, -29.732383728, -10.5791559219, 13.1397504807
          2.7, 0.0799999982119,            -8,             0, 1302.10449219, 3230.49169922,          4000, -29.4612941742, -10.5825634003,  15.403881073
        2.725, 0.0900000035763,            -8,             0,  1424.5892334, 3181.41162109,          4000, -29.1752815247, -10.5837745667, 17.5789642334
         2.75, 0.10000000149,            -8,             0, 1538.21960449, 3130.31933594,          4000, -28.8775558472, -10.5837631226, 19.6450538635
        2.775, 0.109999999404,            -8,             0,  1643.6237793, 3077.71582031,          4000, -28.5710391998, -10.5837478638, 21.5877227783
          2.8, 0.119999997318,            -8,             0, 1741.47729492, 3024.05004883,          4000, -28.2583446503, -10.583732605, 23.3974437714
        2.825, 0.129999995232,            -8,             0, 1832.45324707, 2969.71826172,          4000, -27.941783905, -10.5837173462, 25.0689105988
         2.85, 0.140000000596,            -8,             0, 1917.19067383, 2915.06542969,          4000, -27.6233654022, -10.5837011337, 26.6003227234
        2.875, 0.15000000596,            -8,             0, 1996.27587891, 2860.38793945,          4000, -27.3048152924, -10.5836849213, 27.9927215576
          2.9, 0.159999996424,            -8,             0,   2070.234375, 2805.93676758,          4000, -26.9875984192, -10.5836687088, 29.2493591309
        2.925, 0.170000001788,            -8,             0, 2139.52978516,  2751.9230957,          4000, -26.6729393005, -10.5836524963, 30.3751487732
         2.95, 0.180000007153,            -8,             0, 2204.56616211, 2698.52001953,          4000, -26.3618507385, -10.5836362839, 31.3761863708
        2.975, 0.189999997616,            -8,             0, 2265.69482422, 2645.86914062,          4000, -26.0551528931, -10.5836200714, 32.2593612671
            3, 0.20000000298,            -8,             0, 2323.21899414, 2594.08349609,          4000, -25.7535037994, -10.5836029053, 33.0320091248
        3.025, 0.209999993443,            -8,             0, 2377.40209961, 2543.25073242,          4000, -25.4574165344, -10.5835857391, 33.7016830444
         3.05, 0.219999998808,            -8,             0, 2428.47265625, 2493.43847656,          4000, -25.1672821045, -10.583568573, 34.2759361267
        3.075, 0.230000004172,            -8,             0, 2476.63085938, 2444.69506836,          4000, -24.8833808899, -10.5835514069, 34.7621765137
          3.1, 0.239999994636,            -8,             0,  2522.0534668, 2397.05493164,          4000, -24.6059131622, -10.5835342407, 35.1675643921
