Time,AVz,Ay,Bk_Stat,FRackTot,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Mz_KP_L1,Mz_KP_L2,Mz_KP_R1,Mz_KP_R2,Mz_L1,Mz_L2,Mz_R1,Mz_R2,M_SW,Pitch,Pitch_A2,Roll,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_L1,Steer_R1,Steer_SW,Xo,X_A2,X_camR,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_CamR,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Y_A2,Y_camR,Y_L1,Y_L2,Y_R1,Y_R2,Zo,Z_A2,Z_camR,Z_L1,Z_L2,Z_R1,Z_R2
57.325, -0.02743419562527, -0.000449484429381, 0, 0, 116.3711931009, -3.821191153276, -120.7301436253, -3.851750408733, 6625.190111178, 6932.251477737, 5396.085775053, 7071.435302078, 2, -95.9071951809, 0, 100.3000938149, 0, -5.276517538047, 0.17276611403, 5.515978668438, 0.1740162341194, 0.02709298874476, -0.2028675543052, -0.2028681661076, 0.04316789653462, 0.01084181307067, 0.04316816712551, 0.3538482053359, 0.01084174511057, 0.05761407287804, 0.01084174511057, 482.2266029007, 482.2389268263, 482.2218041392, 482.2384834672, 0.1127842809044, -0.08445605768416, -1.545553291706, 750.127589488, 747.0959575656, 749.627589488, 750.1264750446, 747.0959577586, 750.1261482485, 747.0959573726, -0.0032840288422, 0, 0.1107543438846, -1.413132617136e-05, -0.08753666036976, -1.413132617136e-05, 0.01006613607775, 0.009908768318338, 0, 0.7923137707283, 0.7924087543093, -0.7726995324888, -0.7725912176726, -0.01580222931104, 0.34310245473, 0, 0.3438972924803, 0.3432505226256, 0.3465187912462, 0.3429543868344
57.35, -0.004706456159239, -0.0009824583708008, 0, 0, 126.2517444356, 6.25677317638, -165.222807009, 6.232459462222, 6595.763696951, 6966.977545174, 8159.683021337, 7046.703242851, 2, -97.2481981647, 0, 82.05784146741, 0, -5.725724439562, -0.2828729119269, 7.434977215065, -0.2816711279141, -0.5631068907166, -0.2052744856176, -0.2052748331768, 0.03825757245246, 0.00621028522157, 0.03825781798807, 0.3582856060016, 0.006210245364328, 0.06178661460059, 0.006210245364328, 482.3999791729, 482.4122711788, 482.3951237126, 482.4118292574, 0.05957075557986, -0.1374386949273, -1.542601520355, 750.505636638, 747.4739937769, 750.005636638, 750.5045755756, 747.4739913607, 750.5041336631, 747.4739961932, -0.003048952194928, 0, 0.0578060782932, 0.0001769219112325, -0.1402672324658, 0.0001769219112325, 0.01002137003743, 0.009893457218611, 0, 0.7923042847461, 0.7923934526184, -0.7727044349685, -0.7726065381812, -0.01569066107064, 0.3430918269335, 0, 0.3439597351286, 0.343176641505, 0.34063877423, 0.3430070123621
57.375, 0.02988387436449, 0.0009488016354707, 0, 0, 139.4440050065, 0.3718076625406, -114.4775976023, 0.328873530564, 6616.97925707, 6936.134145014, 6204.550544695, 7064.695405163, 2, -96.6485922353, 0, 93.87331985669, 0, -6.323032307358, -0.01680965751351, 5.204483862329, -0.0148573273892, 0.1229939356976, -0.2035828495159, -0.2035834032749, 0.04169013121453, 0.01001436209575, 0.04169039438839, 0.353832396673, 0.01001429887898, 0.05713288395282, 0.01001429887898, 482.5732624756, 482.5855840121, 482.5684525361, 482.5851391463, 0.1065478980989, -0.09026962670903, -1.544540085308, 750.883583938, 747.8519470839, 750.383583938, 750.882472697, 747.8519474765, 750.882137318, 747.8519466913, -0.003230824653105, 0, 0.1045754503312, -2.874525789721e-05, -0.09329805771144, -2.874525789721e-05, 0.01005093745843, 0.009904538762958, 0, 0.7923085995492, 0.7924045268106, -0.7727035772147, -0.7725954492847, -0.0157697331259, 0.3431054952378, 0, 0.3439147626355, 0.3432422625337, 0.3447986572078, 0.3429687279418
57.4, -0.01050041684052, 0.0005170806064901, 0, 0, 122.6120345347, -6.683377590324, -95.10831646334, -6.751041506331, 6635.544697067, 6917.230035323, 4439.694212891, 7080.217314242, 2, -95.60014636756, 0, 106.0584613294, 0, -5.559072692713, 0.3021961325705, 4.358897769459, 0.3049659930358, 0.3527441245105, -0.2020331954613, -0.2020339076018, 0.04483092797211, 0.01269599768902, 0.04483120668065, 0.3517326189864, 0.01269591875947, 0.05539976296206, 0.01269591875947, 482.7465317999, 482.7588705652, 482.7417511875, 482.7584254591, 0.135344102651, -0.06180960092281, -1.546969906448, 751.2614740183, 748.2298450602, 750.7614740183, 751.2603356209, 748.2298466182, 751.2600599818, 748.2298435021, -0.003371256426903, 0, 0.133214574502, -0.0001140820108819, -0.06498592094647, -0.0001140820108819, 0.01007945603435, 0.009913077285432, 0, 0.7923148263207, 0.7924130580734, -0.7727003851472, -0.7725869035026, -0.01584126857797, 0.3431090901409, 0, 0.3438753400489, 0.3432824808589, 0.3485536791667, 0.3429356994229
57.425, -0.0245404253132, -0.001250875761616, 0, 0, 118.1828313597, 2.818115001654, -157.5083680751, 2.807477212389, 6604.85586146, 6957.807088503, 7305.363834063, 7054.225649836, 2, -96.75261871804, 0, 88.02683041935, 0, -5.359448085345, -0.1274053201291, 7.115481108441, -0.1268664579004, -0.4325577993611, -0.2045179215871, -0.2045183445254, 0.03976172166067, 0.007510586355703, 0.03976197497225, 0.3571544643059, 0.007510538507827, 0.06081373784377, 0.007510538507827, 482.9198333363, 482.9321347559, 482.9149885489, 482.9316924137, 0.07417128537568, -0.1229998525619, -1.544248874115, 751.639346468, 748.6077074867, 751.139346468, 751.6382713883, 748.6077056307, 751.6378600848, 748.6077093426, -0.003114918786885, 0, 0.07233203004651, 0.0001358972723509, -0.1258985394585, 0.0001358972723509, 0.01003403531807, 0.009896469753098, 0, 0.792306204522, 0.7923964630281, -0.7727037287591, -0.7726035235219, -0.01572564186809, 0.3430935792456, 0, 0.3439404328699, 0.3431961521823, 0.3424564797928, 0.3429910063089
57.45, 0.02320524805619, 0.0001825270936249, 0, 0, 137.2410361368, 5.022579122142, -142.296141235, 4.990198905854, 6601.972829636, 6955.963607712, 7601.882688192, 7051.992550485, 2, -97.20386654305, 0, 84.9424821824, 0, -6.223808886648, -0.2270736558077, 6.418710438449, -0.2254923753097, -0.2650894049181, -0.2047876285791, -0.2047880428898, 0.03920193903219, 0.007480236891486, 0.03920218943668, 0.3565529847828, 0.007480189111192, 0.05984052922564, 0.007480189111192, 483.0930656318, 483.105369332, 483.0882203176, 483.1049254959, 0.07624361736502, -0.1205843928131, -1.543668838287, 752.017138219, 748.9854965249, 751.517138219, 752.0160585222, 748.9854952508, 752.0156558351, 748.985497799, -0.003104526173875, 0, 0.0744143042271, 9.32902719423e-05, -0.1234758629135, 9.32902719423e-05, 0.01002762470916, 0.009895335635128, 0, 0.7923033403808, 0.7923953289655, -0.7727064131653, -0.7726046576952, -0.01571371317902, 0.3430979160567, 0, 0.3439465893496, 0.3432000745056, 0.3418255950825, 0.3429957576078
57.475, 0.01278161434976, 0.001120479541573, 0, 0, 131.9183994497, -5.637804367999, -90.22293287512, -5.712682433555, 6634.300332364, 6916.226929671, 4577.971900458, 7079.197647346, 2, -95.82037305494, 0, 104.7543590265, 0, -5.981056620155, 0.254913866814, 4.132444440002, 0.2580465991393, 0.4468242579965, -0.2021527603899, -0.2021534663298, 0.04455319617865, 0.01269470773393, 0.0445534734885, 0.3513285471781, 0.01269462871896, 0.0548039457023, 0.01269462871896, 483.2662331397, 483.278574096, 483.2614487769, 483.2781279505, 0.1370393557316, -0.0599499047867, -1.547174737968, 752.3948420546, 749.3632118154, 751.8948420546, 752.3937005438, 749.3632136586, 752.3934309052, 749.3632099722, -0.003364524673956, 0, 0.1349158824242, -0.0001349637080267, -0.06312146714642, -0.0001349637080267, 0.01007530878625, 0.009911447874669, 0, 0.7923123580113, 0.792411428666, -0.7727026956003, -0.7725885329166, -0.0158360585705, 0.3431112420283, 0, 0.343878002463, 0.3432846151279, 0.3482594749412, 0.3429378689286
57.5, -0.02980226783652, -0.0007345458835066, 0, 0, 115.5747310259, -2.374175441848, -130.5391948813, -2.394957645927, 6620.557213595, 6938.503782189, 5834.259447551, 7067.44032285, 2, -96.07789996953, 0, 97.56181365867, 0, -5.240580107009, 0.1073396064359, 5.951205546908, 0.1082056135131, -0.09050956609825, -0.2032294169185, -0.2032299833344, 0.04234876268139, 0.01004359459217, 0.04234902908552, 0.3546675748818, 0.0100435314108, 0.05840101379128, 0.0100435314108, 483.439436427, 483.4517564386, 483.4346170645, 483.4513126616, 0.1034173552666, -0.09383192639523, -1.546414083723, 752.7725248798, 749.7408915483, 752.2725248798, 752.7714201967, 749.740891206, 752.7710727213, 749.7408918906, -0.003239976838825, 0, 0.1014365075628, 2.506465376374e-05, -0.09686538779159, 2.506465376374e-05, 0.01005607528265, 0.009903198950912, 0, 0.7923095545986, 0.7924031869287, -0.7727028655266, -0.7725967890269, -0.01578552046991, 0.3431000541914, 0, 0.3439071191123, 0.3432372207219, 0.3455865025025, 0.3429628876609
57.525, 0.002664442573905, -0.0007589153497024, 0, 0, 129.1605376183, 6.645313672897, -162.8763089965, 6.61678738581, 6595.226126189, 6966.905068758, 8219.095216819, 7046.213148981, 2, -97.31991463227, 0, 81.47795184372, 0, -5.857659653503, -0.3004411624542, 7.327573992034, -0.2990403141154, -0.5383166479893, -0.2053099777095, -0.2053103221305, 0.03810285646891, 0.006177754651582, 0.03810310109613, 0.3582113307931, 0.006177714989409, 0.06162191071262, 0.006177714989409, 483.612618783, 483.6249127585, 483.6077521645, 483.6244697711, 0.05958093795064, -0.1373799472203, -1.543764609862, 753.1501595845, 750.118516374, 752.6501595845, 753.149098198, 750.1185140233, 753.1486570287, 750.1185187247, -0.003041423896145, 0, 0.05782374403225, 0.0001721229639472, -0.1402015078627, 0.0001721229639472, 0.01001704641996, 0.009890186128133, 0, 0.792300903292, 0.7923901815761, -0.7727077154924, -0.7726098093199, -0.01568923846354, 0.3430924254336, 0, 0.3439608816618, 0.3431767957313, 0.3405123664311, 0.343008055136
57.55, 0.02848956119065, 0.001087525306509, 0, 0, 138.6300466067, -1.278553504247, -106.5995476751, -1.329397498001, 6622.052008989, 6929.962345758, 5735.171616867, 7068.901392728, 2, -96.42937024184, 0, 96.96330699335, 0, -6.285897534836, 0.05780519311072, 4.86292557718, 0.06005417215243, 0.234297916657, -0.2031559598325, -0.2031565578524, 0.0424765809515, 0.01082274617415, 0.04247684796658, 0.3530110092448, 0.01082267814055, 0.05630760915941, 0.01082267814055, 483.7857083928, 483.7980375214, 483.7808970693, 483.7975914444, 0.1159860562081, -0.0808607284102, -1.546358904282, 753.5276930892, 750.4960581205, 753.0276930892, 753.5265723127, 750.4960589909, 753.5262577007, 750.4960572501, -0.003266413045568, 0, 0.1139725747259, -6.373195284447e-05, -0.08392803328552, -6.373195284447e-05, 0.01005522647061, 0.009904026844177, 0, 0.7923071040284, 0.7924040128839, -0.7727058408663, -0.7725959591956, -0.01578969174953, 0.3431075856465, 0, 0.3439040001637, 0.3432553931407, 0.3457973402119, 0.3429597781524
57.575, -0.01718990858447, 0.0002363664455716, 0, 0, 119.9942680562, -6.224575881112, -100.9960549858, -6.282862100005, 6633.600059522, 6920.539794249, 4621.515459637, 7078.490460837, 2, -95.62890239534, 0, 105.0105032867, 0, -5.440463908113, 0.2814468997746, 4.625607956624, 0.2838256130025, 0.2724639420832, -0.2021708956611, -0.2021715864371, 0.04446802061782, 0.01230366768671, 0.04446829744718, 0.3522308228404, 0.01230359109194, 0.05590624633577, 0.01230359109194, 483.9587997499, 483.971137182, 483.9540030382, 483.9706915885, 0.1303106276961, -0.06688917174997, -1.548146806884, 753.9051798186, 750.8735505499, 753.4051798186, 753.9040470359, 750.8735517722, 753.9037597821, 750.8735493276, -0.003348261065582, 0, 0.1282066420722, -8.950018132926e-05, -0.07004061091171, -8.950018132926e-05, 0.01007357587317, 0.009908857485881, 0, 0.7923115531498, 0.7924088394434, -0.7727031972171, -0.7725911244717, -0.01583492389107, 0.3431074067115, 0, 0.3438794591283, 0.3432754393316, 0.3481668226416, 0.3429393740913
57.6, -0.01967073625555, -0.001264632586246, 0, 0, 120.1447015662, 4.24074985294, -162.6929294962, 4.226327637523, 6600.888561207, 6962.35946291, 7682.555967983, 7050.844608783, 2, -96.94005440949, 0, 85.49028957145, 0, -5.44857068982, -0.1917230066739, 7.336359250415, -0.1909933537644, -0.5081789780774, -0.2048289720087, -0.2048293589998, 0.03904625520679, 0.006892607954096, 0.03904650471755, 0.3577349018015, 0.006892563909537, 0.06131421523377, 0.006892563909537, 484.1319150016, 484.1442139815, 484.1270516788, 484.1437709291, 0.06704394108776, -0.1300893956089, -1.54510542631, 754.2826450632, 751.2510046443, 753.7826450632, 754.2815771526, 751.2510024553, 754.2811506254, 751.2510068333, -0.003078615768253, 0, 0.0652449256282, 0.0001602843785616, -0.132949711517, 0.0001602843785616, 0.01002477167891, 0.009891402422839, 0, 0.7923019744614, 0.7923913967578, -0.7727073163595, -0.7726085919121, -0.01571137979383, 0.3430923336114, 0, 0.3439488520323, 0.3431864667446, 0.3416539406091, 0.3429982004782
57.625, 0.02735884991252, 0.0004674336208179, 0, 0, 138.7176246657, 3.82841782569, -133.6873417919, 3.794227197811, 6606.086104696, 6950.362993195, 7226.166853285, 7055.407745777, 2, -97.06622423267, 0, 87.27454522876, 0, -6.290584381301, -0.1730839915058, 6.041414094673, -0.1714371273909, -0.1464555536203, -0.2044439990397, -0.2044444510034, 0.03981920985938, 0.008182529070181, 0.03981946335384, 0.3557551412355, 0.008182476979206, 0.05899107774442, 0.008182476979206, 484.3049494854, 484.3172603173, 484.3001016054, 484.3168151608, 0.08478430453625, -0.1120298466768, -1.545334643284, 754.660021283, 751.628380946, 754.160021283, 754.6589326515, 751.6283801542, 754.658549228, 751.6283817377, -0.0031338070991, 0, 0.08292081613937, 5.797340361763e-05, -0.114953925773, 5.797340361763e-05, 0.01003029738804, 0.009894429911047, 0, 0.7923013964948, 0.7923944219311, -0.7727089354941, -0.772605562109, -0.01572987186758, 0.3431002403959, 0, 0.3439378676412, 0.3432119901316, 0.3426249953076, 0.3429884906603
57.65, 0.005792773743353, 0.001002366456856, 0, 0, 128.9878160599, -6.443019471614, -88.86031594946, -6.521308342015, 6636.270351629, 6914.619280334, 4393.267197405, 7080.771790466, 2, -95.68585005373, 0, 106.0715908806, 0, -5.848107651076, 0.2913274005641, 4.073060411892, 0.2945744613013, 0.4567812611471, -0.2019716852716, -0.2019724058484, 0.04483911415434, 0.012942555329, 0.04483939274405, 0.3511831961341, 0.0129424749156, 0.05468574456693, 0.0129424749156, 484.477933676, 484.4902778469, 484.4731408989, 484.4898309185, 0.1394601057738, -0.05758911722192, -1.548746905285, 755.0373178758, 752.0056886788, 754.5373178758, 755.0361743757, 752.0056905814, 755.0359095115, 752.0056867762, -0.003373512217592, 0, 0.1373260498643, -0.0001393108707317, -0.06077024058053, -0.0001393108707317, 0.01007525145894, 0.009909268322759, 0, 0.7923102121789, 0.7924092483566, -0.7727050964021, -0.7725907117111, -0.01584452165185, 0.3431112773411, 0, 0.3438738163595, 0.3432880353261, 0.3486524641786, 0.3429345193561
57.675, -0.03039474412451, -0.0009723333273988, 0, 0, 115.4850650432, -0.7664480948582, -140.0988456527, -0.7804038122168, 6615.579903842, 6944.994041295, 6305.832876066, 7063.16012619, 2, -96.27489167874, 0, 94.5498199665, 0, -5.236703086, 0.03465130095159, 6.365659716065, 0.03526097422413, -0.2074365699261, -0.2036209724214, -0.2036214909032, 0.04146955530572, 0.009204623265746, 0.04146981718522, 0.3555026769107, 0.009204565138796, 0.05919051406939, 0.009204565138796, 484.6509574708, 484.6632733616, 484.6461169003, 484.6628291392, 0.09367486554597, -0.1035703786206, -1.547227904607, 755.4145977094, 752.382962782, 754.9145977094, 755.4135030747, 752.3829619004, 755.4131342598, 752.3829636635, -0.003193554803308, 0, 0.09174572415078, 6.454895976322e-05, -0.1065542820963, 6.454895976322e-05, 0.01004547706698, 0.009897514676838, 0, 0.7923052149242, 0.7923975045788, -0.7727062977406, -0.7726024752251, -0.01576745078824, 0.3430977039051, 0, 0.343917677864, 0.3432234125044, 0.344583150431, 0.3429719953057
57.7, 0.009968134332619, -0.0004878757641366, 0, 0, 132.0163292475, 6.629798658308, -158.3858712929, 6.598443235025, 6595.9415987, 6965.255705676, 8162.168244942, 7046.773874617, 2, -97.34263175898, 0, 81.64856293157, 0, -5.987138688792, -0.2997404018234, 7.12715680538, -0.2982040447805, -0.4818461107721, -0.2052444349305, -0.205244787599, 0.03815413729804, 0.006349910926781, 0.03815438209811, 0.3579177173743, 0.006349870185359, 0.06124179614764, 0.006349870185359, 484.823944265, 484.8362417101, 484.8190688003, 484.8357975642, 0.06205063129783, -0.1348648983732, -1.545058461408, 755.7918190813, 752.7601759517, 755.2918190813, 755.7907548301, 752.7601737936, 755.7903198309, 752.7601781099, -0.003044050832419, 0, 0.06028937421352, 0.0001580227325607, -0.137690499607, 0.0001580227325607, 0.01001460029936, 0.009887592777978, 0, 0.7922979060843, 0.7923875879695, -0.7727107916005, -0.7726124024135, -0.0156925094311, 0.3430935834459, 0, 0.3439593704252, 0.3431803049017, 0.3406334900008, 0.3430068619901
57.725, 0.02536366403808, 0.00117648046676, 0, 0, 137.1348198455, -2.879602563125, -99.48076345573, -2.939592075114, 6626.825614762, 6924.367676089, 5292.085562912, 7072.850916832, 2, -96.20968922181, 0, 99.88972635526, 0, -6.217889555986, 0.1301940591545, 4.545811457246, 0.1327878696273, 0.3311023005317, -0.2027514421334, -0.2027520811647, 0.04321768851548, 0.01156619696062, 0.04321795910846, 0.3522882530103, 0.01156612454279, 0.05559359260941, 0.01156612454279, 484.996842611, 485.0091787505, 484.9920288747, 485.0087315458, 0.1245237230779, -0.07236370576028, -1.548172924423, 756.168940468, 753.1373073471, 755.668940468, 756.1678111901, 753.1373086337, 756.1675151993, 753.1373060605, -0.003299211317584, 0, 0.1224724877007, -9.420752665004e-05, -0.07546667361777, -9.420752665004e-05, 0.0100591774399, 0.009903370416712, 0, 0.7923056202976, 0.7924033544721, -0.7727080569561, -0.7725966136387, -0.01580858642343, 0.3431093349315, 0, 0.3438938704489, 0.3432672958227, 0.3467400802613, 0.3429513740403
57.75, -0.02293629540816, -7.127751062146e-05, 0, 0, 117.8073700803, -5.388736473811, -108.7998464461, -5.43549067931, 6630.571109147, 6925.12667166, 4906.387402475, 7075.844595078, 2, -95.71000989444, 0, 103.3013567889, 0, -5.341429063313, 0.2436483414943, 4.978154109833, 0.2455548599004, 0.1730700843726, -0.2023985442964, -0.2023992038202, 0.04392239932168, 0.01174026873564, 0.04392267337048, 0.352874837787, 0.01174019548357, 0.05654753275572, 0.01174019548357, 485.1697568108, 485.1820917819, 485.1649418432, 485.1816457584, 0.1234137538474, -0.07382239891055, -1.549209235399, 756.5460249727, 753.51439498, 756.0460249727, 756.544899633, 753.5143957725, 756.5445967838, 753.5143941875, -0.003316624881673, 0, 0.121345001966, -5.802969480464e-05, -0.07693976222551, -5.802969480464e-05, 0.01006607434349, 0.009904121261601, 0, 0.7923079641837, 0.7924041048341, -0.7727061373598, -0.7725958623109, -0.01582440916578, 0.3431053425134, 0, 0.3438858797973, 0.3432656807264, 0.3475607085959, 0.3429450043004
57.775, -0.013542436668, -0.001196346851689, 0, 0, 122.5794349963, 5.421497974286, -165.6499674351, 5.401790302998, 6597.771267947, 6965.682410221, 7980.470676849, 7048.189967683, 2, -97.10134925849, 0, 83.42294866606, 0, -5.559107005996, -0.2451068829481, 7.459832316277, -0.2441251146956, -0.5580253756549, -0.2050714831795, -0.2050718428134, 0.03847058909335, 0.0064269799207, 0.03847083550799, 0.3581493347328, 0.006426938754263, 0.06164190559279, 0.006426938754263, 485.3426835421, 485.3549812099, 485.3378033296, 485.3545373397, 0.0617335085704, -0.1353552009798, -1.546035519137, 756.9230818464, 753.8914402397, 756.4230818464, 756.9220191896, 753.8914378303, 756.921581522, 753.8914426491, -0.003049838200843, 0, 0.05996621084787, 0.0001764229947366, -0.1381853452326, 0.0001764229947366, 0.01001675908115, 0.00988683533294, 0, 0.7922979745457, 0.7923868304064, -0.7727108239871, -0.7726131597405, -0.01570031708183, 0.3430916229714, 0, 0.3439554688991, 0.3431793969682, 0.3410200777966, 0.3430038489747
57.8, 0.02992831189396, 0.000721206641262, 0, 0, 139.5234722865, 2.379709254757, -124.7349183847, 2.342129544159, 6610.857160222, 6944.110230258, 6787.905740469, 7059.373720842, 2, -96.88952117968, 0, 90.05998363962, 0, -6.326911694979, -0.1075872567222, 5.650222815562, -0.1058179359095, -0.02151768582045, -0.204045491917, -0.2040459867707, 0.04054848407636, 0.008978524053439, 0.04054874120813, 0.354885324701, 0.008978467117649, 0.05808475046658, 0.008978467117649, 485.5155209877, 485.5278395335, 485.5106713953, 485.5273930603, 0.09432593668691, -0.1024877821423, -1.547088719679, 757.3000431026, 754.268404404, 756.8000431026, 757.2989446009, 754.268404134, 757.2985825056, 754.2684046739, -0.003168124808511, 0, 0.09242266099921, 1.97662734379e-05, -0.1054497484212, 1.97662734379e-05, 0.0100340353282, 0.009893874898126, 0, 0.7922997236367, 0.7923938652905, -0.7727112962127, -0.7726061154943, -0.01574856008501, 0.3431026724351, 0, 0.3439277490347, 0.3432252931683, 0.3435574708185, 0.342980051702
57.825, -0.001657425180772, 0.0008233508401534, 0, 0, 125.9281810679, -6.876596453839, -89.76242751425, -6.954146351651, 6637.037327612, 6914.577655709, 4320.144324887, 7081.335037691, 2, -95.59625181481, 0, 106.6694101547, 0, -5.709359725279, 0.3109351530936, 4.115766661062, 0.3141310288355, 0.4348130759363, -0.2018874819388, -0.2018882060892, 0.04492817822605, 0.01298967213711, 0.04492845713642, 0.3512579988271, 0.01298959149825, 0.05478609679648, 0.01298959149825, 485.6883243041, 485.7006701953, 485.6835204055, 485.7002225948, 0.1394532124441, -0.05765558840006, -1.55020825405, 757.6769344242, 754.6453058782, 757.1769344242, 757.6757914632, 754.6453077109, 757.6755259546, 754.6453040454, -0.003372739413561, 0, 0.137319677312, -0.000134197307257, -0.06083566595811, -0.000134197307257, 0.01007347076511, 0.009906497484593, 0, 0.7923077794648, 0.792406477373, -0.7727075638691, -0.7725934824038, -0.01584847693142, 0.3431107223596, 0, 0.3438721817744, 0.3432881238253, 0.3488080441039, 0.342933320894
57.85, -0.02914775411453, -0.001154238359472, 0, 0, 116.102401079, 0.9070779629763, -148.9859277611, 0.8962704688607, 6610.552410417, 6951.33589138, 6782.774212528, 7058.848123462, 2, -96.48543985522, 0, 91.46597572247, 0, -5.264888044651, -0.04100860743743, 6.749511599068, -0.04049855851731, -0.3184483999163, -0.2040177335978, -0.204018204491, 0.04058009757627, 0.00837473475993, 0.0405803548385, 0.3563095538737, 0.008374681667429, 0.05993929705123, 0.008374681667429, 485.8611670705, 485.8734789664, 485.8563052399, 485.873034244, 0.08410085349189, -0.1131279950943, -1.54802051253, 758.0538107795, 755.0221741718, 757.5538107795, 758.0527259376, 755.0221727805, 758.0523363013, 755.022175563, -0.003147386850525, 0, 0.08222311016393, 0.0001018681453212, -0.11606272273, 0.0001018681453212, 0.01003477844986, 0.009891872697322, 0, 0.792300831005, 0.7923918643373, -0.7727098032619, -0.7726081189426, -0.01574916047503, 0.3430955452554, 0, 0.3439283443662, 0.3432099199691, 0.3435683775037, 0.3429811705416
57.875, 0.01676785167959, -0.0001885880617761, 0, 0, 134.6317698481, 6.205440270639, -152.0736502208, 6.172494081347, 6597.884158744, 6962.107660013, 7990.680201074, 7048.366437603, 2, -97.31279723497, 0, 82.57541255338, 0, -6.105663276538, -0.2805540161272, 6.847957684612, -0.2789411913708, -0.3987692678245, -0.2050791841738, -0.2050795559869, 0.03840878472713, 0.006719183656076, 0.03840903076437, 0.3574246940218, 0.006719140614762, 0.06066978554067, 0.006719140614762, 486.0339571192, 486.0462594352, 486.0290749583, 486.0458140544, 0.06683132747651, -0.1300454806889, -1.546485782821, 758.43061819, 755.3989755798, 757.93061819, 758.4295487214, 755.3989737312, 758.429124938, 755.3989774284, -0.003056558842183, 0, 0.06505481529267, 0.0001353606539752, -0.1328857787147, 0.0001353606539752, 0.01001401519423, 0.009885658243244, 0, 0.7922953026823, 0.7923856528604, -0.7727136486348, -0.7726143363739, -0.01570040852445, 0.3430952379625, 0, 0.3439552558756, 0.3431870026189, 0.3409983615926, 0.3430034733061
57.9, 0.02066255572943, 0.001203705212654, 0, 0, 135.0369646499, -4.333784452722, -93.71988938857, -4.402893608072, 6631.018254367, 6919.698379978, 4902.473421094, 7076.300071202, 2, -96.00263622458, 0, 102.4977448213, 0, -6.122588988654, 0.1959468255957, 4.287648166912, 0.1988836982051, 0.4074245577852, -0.2023929695698, -0.2023936438493, 0.04386536162681, 0.01219858856239, 0.04386563530466, 0.3516976349862, 0.01219851245486, 0.05502177843879, 0.01219851245486, 486.2066668347, 486.2190091231, 486.2018491896, 486.2185608918, 0.1316965365912, -0.06524095758734, -1.549952001373, 758.8073293624, 755.7756979486, 758.3073293624, 758.8061930625, 755.7756995625, 758.805912568, 755.7756963347, -0.003326866459835, 0, 0.1296134354798, -0.000118171316755, -0.06837389875679, -0.000118171316755, 0.01006235667072, 0.009902420742927, 0, 0.7923040562971, 0.7924024030066, -0.7727102634733, -0.7725975615208, -0.01582532064797, 0.3431106321693, 0, 0.3438849718856, 0.3432772297093, 0.3475690452233, 0.3429440346292
57.925, -0.02736814092851, -0.0003880650573301, 0, 0, 116.178407662, -4.219888103192, -118.0766699123, -4.254670410842, 6626.628585866, 6930.735043263, 5278.568696006, 7072.424757522, 2, -95.83833007957, 0, 101.0291614906, 0, -5.267722226402, 0.1907939855811, 5.396513164649, 0.1922177796071, 0.06002803096574, -0.2027026014806, -0.2027032215674, 0.04322174789403, 0.01103701085227, 0.04322201838206, 0.3536274207992, 0.01103694178106, 0.05728485942352, 0.01103694178106, 486.3794041198, 486.3917357444, 486.3745691419, 486.3912893249, 0.1150409105859, -0.08222007483409, -1.550172941167, 759.1840123917, 756.1523813059, 758.6840123917, 759.1828959052, 756.1523815965, 759.182574373, 756.1523810152, -0.003277708817168, 0, 0.1130155167308, -2.128078263429e-05, -0.08529567182684, -2.128078263429e-05, 0.01005719592391, 0.009898960555646, 0, 0.7923040985738, 0.7923989460376, -0.772709208461, -0.7726010249263, -0.01581035879346, 0.3431030151228, 0, 0.3438942401357, 0.3432537488586, 0.3467688294561, 0.342952281387
57.95, -0.006511585949741, -0.001049303584635, 0, 0, 125.3582499114, 6.285048917205, -166.1894296266, 6.259841196001, 6595.718485426, 6967.557468824, 8179.937781923, 7046.431695977, 2, -97.22755950279, 0, 81.9567771353, 0, -5.685207428603, -0.2841513035802, 7.477866862833, -0.2829110560319, -0.575567863764, -0.2052287984949, -0.2052291410302, 0.03806876493467, 0.006143959352732, 0.03806900914977, 0.358355961104, 0.006143919938718, 0.06175778115405, 0.006143919938718, 486.5521400796, 486.5644378196, 486.5472450749, 486.5639930223, 0.05866749867215, -0.1383722874744, -1.547068281268, 759.5606596956, 756.5290172334, 759.0606596956, 759.5595999248, 756.5290147279, 759.5591561555, 756.5290197389, -0.003029932591223, 0, 0.05692179675383, 0.000183455245567, -0.1411819637854, 0.000183455245567, 0.01001031660177, 0.009882864048574, 0, 0.7922942747325, 0.7923828595457, -0.7727142013875, -0.7726171314486, -0.01569322422563, 0.343091498916, 0, 0.34395982868, 0.3431754076678, 0.3405956792045, 0.3430075901642
