Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
        4.025,             0,             0, -3.3900001049, -5.90809679031, 426.305969238,          6000, 100.281486511, -15.1447401047, 14.3043222427
         4.05,             0,             0, -3.38000011444, -5.90809297562, 425.251739502,          6000, 99.9367828369, -15.1447429657, 14.2583274841
        4.075,             0,             0, -3.36999988556, -5.90808868408, 424.197509766,          6000, 99.5920791626, -15.1447458267, 14.2123289108
          4.1,             0,             0, -3.3599998951, -5.90808486938, 423.143310547,          6000, 99.2473678589, -15.1447486877, 14.1663236618
        4.125,             0,             0, -3.34999990463, -5.90808057785, 422.089080811,          6000, 98.9026641846, -15.1447515488, 14.1203136444
         4.15,             0,             0, -3.33999991417, -5.90807676315, 421.034851074,          6000, 98.5579605103, -15.1447544098, 14.0742988586
        4.175,             0,             0, -3.32999992371, -5.90807247162, 419.980621338,          6000, 98.2132492065, -15.1447572708, 14.0282773972
          4.2,             0,             0, -3.31999993324, -5.90806865692, 418.926391602,          6000, 97.8685455322, -15.1447601318,  13.982252121
        4.225,             0,             0, -3.30999994278, -5.90806436539, 417.872161865,          6000, 97.5238418579, -15.1447629929, 13.9362211227
         4.25,             0,             0, -3.29999995232, -5.90806055069, 416.817932129,          6000, 97.1791305542, -15.1447658539, 13.8901844025
        4.275,             0,             0, -3.28999996185, -5.90805673599, 415.763702393,          6000, 96.8344268799, -15.1447696686, 13.8441429138
          4.3,             0,             0, -3.27999997139, -5.90805244446, 414.709472656,          6000, 96.4897155762, -15.1447725296, 13.7980957031
        4.325,             0,             0, -3.26999998093, -5.90804862976,  413.65524292,          6000, 96.1450119019, -15.1447753906, 13.7520437241
         4.35,             0,             0, -3.25999999046, -5.90804481506, 412.601013184,          6000, 95.8003005981, -15.1447782516, 13.7059869766
        4.375,             0,             0,         -3.25, -5.90804100037, 411.546783447,          6000, 95.4555892944, -15.1447811127, 13.6599245071
          4.4,             0,             0, -3.24000000954, -5.90803670883, 410.492553711,          6000, 95.1108856201, -15.1447839737, 13.6138563156
        4.425,             0,             0, -3.23000001907, -5.90803289413, 409.438323975,          6000, 94.7661743164, -15.1447868347, 13.5677833557
         4.45,             0,             0, -3.22000002861, -5.90802907944, 408.384094238,          6000, 94.4214630127, -15.1447887421, 13.5217056274
        4.475,             0,             0, -3.21000003815, -5.90802526474, 407.329864502,          6000, 94.0767593384, -15.1447916031, 13.4756231308
          4.5,             0,             0, -3.20000004768, -5.90802145004, 406.275634766,          6000, 93.7320480347, -15.1447944641, 13.4295349121
