Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.164, -0.00225710426457, 0.194131061435, 0.133977770805, -166.096710205, -203.865356445, 5108.76123047, -2.52602553368, 7.73310565948
        0.165, -0.00224111229181, 0.194143787026, 0.133970722556, -167.300201416, -204.012969971, 5109.06689453, -2.52486824989, 7.74015855789
        0.166, -0.00222389772534, 0.194156438112, 0.133964464068, -168.391906738, -204.157821655, 5109.37597656, -2.5237569809, 7.74706077576
        0.167, -0.00220590387471, 0.194169014692, 0.133959010243, -169.37071228, -204.299972534, 5109.68798828, -2.52269101143, 7.75381374359
        0.168, -0.00218757102266, 0.194181501865, 0.133954361081, -170.237503052, -204.439453125, 5110.00244141, -2.52167034149, 7.76042032242
        0.169, -0.00216932664625, 0.19419388473, 0.133950516582, -170.994934082, -204.576339722, 5110.31933594, -2.52069449425, 7.76688289642
         0.17, -0.00215157819912, 0.194206163287, 0.133947476745, -171.647384644, -204.710678101, 5110.63916016, -2.51976275444,  7.7732052803
        0.171, -0.00213470775634, 0.194218352437, 0.133945256472, -172.200805664, -204.842529297, 5110.96044922, -2.51887464523, 7.77939176559
        0.172, -0.00211906549521, 0.194230437279, 0.13394382596, -172.66255188, -204.971954346, 5111.28466797, -2.51803016663, 7.78544664383
        0.173, 0.00955869629979, 0.216038897634, 0.09489184618, 0.910282611847, -252.783828735, 10774.9384766, -2.07570838928, 15.3413000107
        0.174, 0.00976466201246, 0.267756491899, 0.0934912413359, 58.5697479248, -252.022232056,   10760.28125, -1.99592971802, 15.3005828857
        0.175, 0.00928335264325, 0.303998172283, 0.0963472872972, 115.745437622, -253.126586914, 10727.8886719, -2.15335583687, 15.3087720871
        0.176, 0.00812943186611, 0.339111030102, 0.100671589375,  168.80770874, -255.237548828, 10680.0224609, -2.38329744339, 15.3564853668
        0.177, 0.00627932930365, 0.372913062572, 0.10644004494, 214.350280762, -258.313537598, 10617.1132812, -2.68292140961, 15.4436588287
        0.178, 0.00377834681422, 0.405091434717, 0.113620094955, 248.987686157, -262.309295654, 10539.6132812, -3.04835057259, 15.5709161758
        0.179, 0.000728711194824, 0.435384392738, 0.122172482312, 269.709625244, -267.172454834, 10448.0517578, -3.47491550446, 15.7387800217
         0.18, -0.00272090127692, 0.463595062494, 0.132053390145, 274.157684326, -272.84387207, 10343.0146484, -3.95734930038, 15.9469556808
        0.181, -0.00638896552846, 0.489587336779, 0.143214970827, 260.837768555, -279.258056641, 10225.1367188, -4.48989725113, 16.1936206818
        0.182, -0.0100765675306, 0.513277888298, 0.155605763197, 229.258377075, -286.343444824, 10095.0927734, -5.0664191246, 16.4748630524
        0.183, -0.0135831460357, 0.534626066685, 0.169170856476, 179.989624023, -294.022827148, 9953.59082031, -5.68047380447, 16.7844753265
        0.184, -0.0167212579399, 0.553627490997, 0.183851853013, 114.641822815, -302.213897705, 9801.37207031, -6.32539796829, 17.1141700745
        0.185, -0.0193291660398, 0.570306122303, 0.199586972594, 35.7659759521, -310.830505371, 9639.20117188, -6.99437570572, 17.4542808533
        0.186, -0.0212805755436, 0.584707140923, 0.216311082244, -53.3169631958, -319.783996582, 9467.86328125, -7.68050670624, 17.7947998047
        0.187, -0.0224911011755, 0.596889913082, 0.233955845237, -148.744857788, -328.985321045, 9288.16015625, -8.37687206268, 18.1265525818
        0.188, -0.0229213815182, 0.606923520565, 0.252449810505, -246.381225586, -338.347045898, 9100.90332031, -9.07659626007, 18.4422512054
        0.189, -0.0225769113749, 0.614882528782, 0.271718710661, -342.094390869, -347.785339355, 8906.91015625, -9.77291679382, 18.7371635437
