Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
        1.775, -0.694218397141, -0.0249803196639, -0.594251692295, -0.0745470374823, 1.54536545277, 0.100001491606,             0, 275.325073242, -12.7222700119,  255.77432251, -28.4479541779, 747.623962402, 7.51644515991,  657.40222168, 54.1984481812, 4336.15087891, 2567.92871094,   4704.765625, 2849.09179688,             6,             0, 0.00308445445262, -0.0380103848875,             0,             0,             0,             0,             0, 0.0763050615788,             0,             0,             0,             0,             0, 0.0763050764799, -0.0505381040275, 0.120392739773, 0.116118572652, 0.0030126394704, 28.9753417969, 28.9107379913, 28.9768028259, 28.9113864899,  59.054233551, 0.782016277313, 0.682782113552, 16.6683940887,             1,    119.924263,           120, 119.924324036,  59.052192688,  56.143283844, 59.0556907654, 56.1449012756,  59.054233551, 59.0521888733,  56.143283844, 75.7103881836, 59.0556983948, 56.1449012756, 0.0538476519287,             0, 0.835828959942, 0.0354819856584, 0.736708164215, 0.0852447450161, 0.840044021606, 0.838074684143, -0.834295749664, -0.837527453899, 0.00308445445262, 0.840324342251, 0.837392985821, 0.28279209137, -0.834936976433, -0.837544441223, 5.55111512313e-17,             0,             0,             0, -0.00143648101948, 0.317820221186, 0.324417471886,             0, 0.316444247961, 0.323369055986
          1.8, -0.948820352554, -0.0746560841799, -0.841687142849, -0.123904459178, 2.53620672226, 0.146132007241,             0, 280.774780273, -9.46615219116, 251.537490845, -31.6524429321, 1025.67797852, 37.9197502136, 989.385986328, 90.5731735229, 4223.82958984, 2480.90600586, 4821.68115234, 2933.89624023,             6,             0, 0.005907274317, -0.0378318168223,             0,             0,             0,             0,             0, 0.131905198097,             0,             0,             0,             0,             0,  0.1319052279, -0.0165187306702, 0.163806632161, 0.152866706252, 0.0469039268792, 29.3836688995, 29.3181343079, 29.3860549927, 29.3194236755, 59.8870391846,  1.0791605711, 0.973237454891, 23.0626602173,             1, 119.925613403,           120, 119.925697327, 59.8838729858, 56.9753417969, 59.8896102905, 56.9784698486, 59.8870391846, 59.8838691711, 56.9753456116, 76.5433883667,  59.889629364, 56.9784698486, 0.104216791689,             0, 1.18336308002, 0.0913628861308, 1.07755875587, 0.140936121345, 0.842753708363, 0.838275611401, -0.831552743912, -0.837322056293, 0.005907274317, 0.842845439911, 0.837347209454, 0.401149004698, -0.832395732403, -0.837586522102, 5.55111512313e-17,             0,             0,             0, -0.00143420416862, 0.318239420652, 0.324741572142,             0, 0.316007524729, 0.32305252552
        1.825, -1.24073898792, -0.151026964188, -1.12283480167, -0.199939578772, 3.84048700333, 0.199661627412,             0, 281.110870361, -5.82663059235, 246.857910156, -34.9752464294, 1309.37182617, 83.6879882812, 1384.62268066, 151.260177612, 4083.02124023, 2371.52246094, 4966.59667969, 3037.15942383,             6,             0, 0.0103408340365, -0.0376624725759,             0,             0,             0,             0,             0, 0.208610191941,             0,             0,             0,             0,             0, 0.208610236645, 0.0332232601941, 0.222850829363, 0.206744670868, 0.106320008636, 29.7918052673, 29.7253417969, 29.7954826355, 29.7276573181, 60.7198448181,  1.4173169136,  1.3011111021, 30.1780452728,             1, 119.925621033,           120, 119.925735474, 60.7150688171, 57.8069801331, 60.7239990234, 57.8124694824, 60.7198448181, 60.7150726318, 57.8069839478, 77.3761978149, 60.7240257263, 57.8124732971, 0.18327960372,             0, 1.60061240196, 0.178463295102,  1.4845354557, 0.227898433805, 0.847040295601, 0.838600158691, -0.827210247517, -0.836989283562, 0.0103408340365, 0.846855521202, 0.837335467339, 0.540762484074, -0.828348219395, -0.837588012218,             0,             0,             0,             0, -0.00142878410406, 0.318764805794, 0.325148582458,             0, 0.315465867519, 0.322666764259
         1.85, -1.56398260593, -0.258875459433, -1.43147480488, -0.3074824512, 5.43912124634, 0.259306848049,             0, 287.564147949, -2.14854717255, 238.280303955, -38.0005455017, 1580.17724609, 145.295394897, 1834.10339355, 244.249038696, 3917.25244141, 2242.20751953, 5129.89013672, 3152.78710938,             6,             0, 0.016868269071, -0.0375373326242,             0,             0,             0,             0,             0, 0.308048129082,             0,             0,             0,             0,             0, 0.308048188686, 0.100354097784, 0.298447996378, 0.279324471951, 0.181740656495, 30.1997871399, 30.1323051453, 30.2051372528, 30.1361408234, 61.5526313782, 1.78437614441, 1.65398573875,  37.725025177,             1, 119.923240662,           120, 119.923370361, 61.5456695557, 58.6380729675, 61.5589179993, 58.6470108032, 61.5526313782, 61.5456886292, 58.6380805969,  78.208656311,  61.558971405, 58.6470184326, 0.298708170652,             0, 2.08314156532, 0.304802268744, 1.95289683342, 0.354326367378, 0.853383123875, 0.839135468006, -0.820781469345, -0.836438298225, 0.016868269071, 0.852824091911, 0.83743929863, 0.699824929237, -0.822315573692, -0.837460398674,             0,             0,             0, -5.55111512313e-17, -0.00142180128023, 0.31938290596, 0.325629144907,             0, 0.314854890108, 0.322234243155
        1.875, -1.92846250534, -0.40091702342, -1.77742516994, -0.4491545856, 7.28204345703, 0.323245376348,             0, 297.402587891, 1.13352942467, 238.269058228, -40.6381759644, 1830.67138672, 220.769210815,  2313.0847168, 376.323547363, 3732.86499023, 2097.91650391, 5298.13330078, 3275.72583008,             6,             0, 0.0259832218289, -0.0375136099756,             0,             0,             0,             0,             0, 0.430903822184,             0,             0,             0,             0,             0, 0.430903911591, 0.18481554091, 0.390828162432, 0.370459675789, 0.272907823324, 30.6076087952, 30.5389652252, 30.6151027679,  30.544916153, 62.3853645325, 2.18340420723, 2.03486347198, 45.4300422668,             1, 119.918449402,           120,  119.91859436, 62.3755340576, 59.4685058594, 62.3944511414, 59.4821777344, 62.3853645325, 62.3755836487, 59.4685249329,  79.040725708, 62.3945388794, 59.4821929932, 0.457273930311,             0, 2.64079117775, 0.477387785912, 2.49242210388, 0.527386784554, 0.862265229225, 0.840024292469, -0.811771512032, -0.83551877737, 0.0259832218289, 0.861233890057, 0.837799489498, 0.876547634602, -0.813801348209, -0.837051391602,             0, 5.55111512313e-17, -5.55111512313e-17,             0, -0.00142065633554, 0.320069730282, 0.326164364815,             0, 0.314224272966, 0.32177349925
          1.9, -2.32814335823, -0.578326821327, -2.15508031845, -0.625982761383, 9.32962036133, 0.389045208693,             0, 305.035858154, 4.20338153839, 240.856674194, -42.7581863403, 2049.28955078, 304.070831299, 2801.54882812, 549.577392578, 3535.59619141, 1943.33227539, 5459.62255859,   3405.234375,             6,             0, 0.0381880439818, -0.0375693589449,             0,             0,             0,             0,             0, 0.577742636204,             0,             0,             0,             0,             0, 0.577742815018, 0.287381291389, 0.500255823135, 0.48049134016, 0.379558384418, 31.0152664185, 30.9452724457, 31.0253829956, 30.9540176392, 63.2180099487, 2.60410237312, 2.43389892578, 53.0381011963,             1, 119.910514832,           120, 119.910675049, 63.2045593262, 60.2981872559, 63.2306175232, 60.3180427551, 63.2180099487, 63.2046508789, 60.2982215881, 79.8722686768, 63.2307624817,  60.318069458, 0.664625585079,             0, 3.26891708374, 0.702018201351, 3.09892249107, 0.752989768982, 0.874181687832, 0.841473340988, -0.799670875072, -0.834011435509, 0.0381880439818, 0.872575223446, 0.838620722294, 1.06911826134, -0.802297115326, -0.83613961935,             0, -5.55111512313e-17,             0, 5.55111512313e-17, -0.00144331215415, 0.320803433657, 0.326736301184,             0, 0.313617259264, 0.321286857128
        1.925, -2.75606942177, -0.790643811226, -2.55797815323, -0.837223172188, 11.4473390579, 0.449817180634,             0, 318.702148438, 6.13681316376, 246.635864258, -43.5918159485, 2156.65283203, 395.354003906, 3268.89306641,  771.72845459,  3335.6706543, 1783.19140625,     5608.3125,  3542.2824707,             6,             0, 0.0539419874549, -0.0374405495822,             0,             0,             0,             0,             0, 0.748108625412,             0,             0,             0,             0,             0, 0.748108804226, 0.408506542444, 0.626532137394, 0.609404563904, 0.501062750816,  31.422826767, 31.3511886597, 31.4359798431, 31.3634643555, 64.0505142212,  3.0280482769, 2.83352613449, 60.3165092468,             1, 119.898986816,           120,  119.89919281, 64.0326690674, 61.1270446777, 64.0674057007, 61.1546440125, 64.0505142212, 64.0328216553, 61.1271057129, 80.7031860352, 64.0676269531, 61.1546936035, 0.924363791943,             0, 3.95270490646, 0.982286334038, 3.75844168663, 1.03476572037,  0.8895829916, 0.843750834465, -0.784008443356, -0.831628978252, 0.0539419874549, 0.887295901775, 0.840171873569,  1.2754393816, -0.787331104279, -0.834433794022,             0,             0,             0,             0, -0.00152055185754, 0.321545302868, 0.327326714993,             0, 0.313055753708, 0.320770263672
         1.95, -3.19374704361, -1.03111815453, -2.96843075752, -1.07599794865, 13.5134048462, 0.509754598141,             0, 333.251739502, 7.03493070602, 260.657806396, -43.5585212708, 2202.75683594, 487.854431152, 3740.44506836, 1035.92578125, 3146.84301758, 1623.93811035, 5746.65087891, 3685.93408203,             6,             0, 0.0736061036587, -0.0366104952991,             0,             0,             0,             0,             0, 0.93974339962,             0,             0,             0,             0,             0, 0.939743638039, 0.547515153885, 0.767996013165, 0.756177246571, 0.635183274746, 31.8303432465, 31.7566890717, 31.8469104767, 31.7732448578, 64.8828277588, 3.43288493156, 3.21237635612, 66.9883956909,             1, 119.883613586,           120, 119.883911133, 64.8598251343, 61.9550628662, 64.9047241211, 61.9919662476, 64.8828277588, 64.8600769043,  61.955165863, 81.5333709717, 64.9050445557, 61.9920539856, 1.23661458492,             0, 4.66992855072, 1.31815350056, 4.44973993301, 1.37262678146, 0.908830046654, 0.847203433514, -0.764404475689, -0.828002989292, 0.0736061036587, 0.90576082468, 0.842808961868, 1.49158143997, -0.768517017365, -0.831552147865,             0,             0, -5.55111512313e-17,             0, -0.00169150624424, 0.322243332863, 0.32791107893,             0, 0.312530040741, 0.320226848125
        1.975, -3.62377715111, -1.29712569714, -3.36989092827, -1.33899378777, 15.4160432816, 0.558148264885,             0, 351.060577393, 6.83108854294, 280.225463867, -41.7198524475, 2200.93945312, 550.611206055, 4079.40966797, 1338.49108887, 2979.59082031, 1473.51269531, 5884.20263672, 3835.20849609,             6,             0, 0.0974532365799, -0.0343939699233,             0,             0,             0,             0,             0, 1.14875471592,             0,             0,             0,             0,             0, 1.14875495434, 0.702916324139, 0.920648813248, 0.91887319088, 0.779016256332, 32.2379302979, 32.1617736816, 32.2581329346, 32.1833305359, 65.7148666382, 3.79367542267, 3.54651403427, 72.7871627808,             1, 119.864547729,           120, 119.865005493, 65.6860427856, 62.7822647095, 65.7424468994, 62.8299598694, 65.7148666382,  65.686416626, 62.7824211121, 82.3627853394, 65.7428970337, 62.8300933838, 1.59881329536,             0, 5.39308547974, 1.70681667328,  5.1463098526,  1.7634216547, 0.932198762894, 0.85222017765, -0.740571975708, -0.822709560394, 0.0974532365799, 0.928255200386, 0.846944272518, 1.71292221546, -0.74555593729, -0.827053964138,             0,             0, -5.55111512313e-17,             0, -0.00199332996272, 0.322857826948, 0.32845941186,             0, 0.312003880739, 0.319659978151
            2, -4.03354978561, -1.58107817173, -3.75119376183, -1.61841487885, 17.0673713684, 0.60096347332,             0, 372.212524414,  6.2402715683, 306.476318359, -40.4514465332, 2180.34765625, 593.329650879, 4358.74267578, 1655.39562988, 2846.41064453, 1341.84130859, 6017.35595703,  3985.5480957,             6,             0, 0.125618517399, -0.0300632286817,             0,             0,             0,             0,             0, 1.36815929413,             0,             0,             0,             0,             0, 1.36815953255, 0.869898498058, 1.07927668095, 1.09206926823, 0.927351653576, 32.6457138062, 32.5664634705, 32.6696090698, 32.5936508179, 66.5465927124, 4.09696054459, 3.82388162613, 77.5103530884,             1, 119.842056274,           120,  119.84274292, 66.5113677979, 63.6087112427, 66.5804290771, 63.6685218811, 66.5465927124, 66.5118942261, 63.6089439392, 83.1914138794, 66.5810317993, 63.6687202454, 2.00560927391,             0, 6.10334968567, 2.14240956306,  5.8307185173, 2.20078969002, 0.959827303886, 0.859207510948, -0.712354898453, -0.815318346024, 0.125618517399, 0.95494556427, 0.853015005589, 1.93486726284, -0.718262016773, -0.820479512215,             0, 5.55111512313e-17,             0, -5.55111512313e-17, -0.00245062587783, 0.323341786861, 0.328934758902,             0, 0.311490595341, 0.319086760283
        2.025, -4.4071803093, -1.87474989891, -4.09814596176, -1.90600204468,  18.429517746, 0.639771223068,             0,  397.25579834, 5.31069135666, 337.673156738, -38.8338012695,  2156.7355957, 624.506835938, 4584.06494141, 1980.10534668, 2750.84594727, 1230.71337891, 6140.85644531,  4129.5390625,             6,             0, 0.158176526427, -0.0229829717427,             0,             0,             0,             0,             0, 1.59072184563,             0,             0,             0,             0,             0, 1.59072196484, 1.04365706444, 1.23874938488, 1.27018606663, 1.07553768158, 33.0538253784, 32.9707870483, 33.0813064575, 33.0041427612, 67.3779296875, 4.33083057404, 4.03418064117, 80.9895095825,             1, 119.816436768,           120,  119.81741333, 67.3358764648, 64.4344940186,  67.418510437, 64.5075378418, 67.3779296875, 67.3365707397, 64.4348144531,  84.019241333, 67.4192886353,    64.5078125, 2.45028781891,             0, 6.78206539154,  2.6174325943, 6.48591184616,  2.6768643856, 0.991797208786, 0.868585169315, -0.679662227631, -0.805386960506, 0.158176526427, 0.985941827297, 0.861471235752, 2.15285015106, -0.686514019966, -0.811360538006,             0,             0, -5.55111512313e-17,             0, -0.00306762987748, 0.323681950569, 0.329330801964,             0, 0.311009913683, 0.318535149097
         2.05, -4.72943115234, -2.1701130867, -4.39718008041, -2.19348835945, 19.4875221252, 0.676768183708,             0, 426.372741699, 4.05177307129, 374.021057129, -36.6788902283, 2137.61401367,  644.92388916, 4764.90771484, 2327.40991211, 2688.10107422, 1136.56396484, 6254.03857422, 4263.11083984,             6,             0, 0.195170938969, -0.0127407489344,             0,             0,             0,             0,             0, 1.81013858318,             0,             0,             0,             0,             0, 1.81013858318, 1.22013998032, 1.39445102215, 1.44865250587, 1.22091245651,  33.462387085, 33.3747749329, 33.4932022095, 33.4147453308, 68.2088546753, 4.48601436615, 4.16965723038, 83.0755386353,             1, 119.788269043,           120, 119.789596558, 68.1596374512, 65.2596969604, 68.2565307617,  65.346862793, 68.2088546753, 68.1605300903, 65.2601394653, 84.8462982178, 68.2575073242, 65.3472442627, 2.92548060417,             0, 7.41255331039, 3.12377977371, 7.09671545029, 3.18307566643, 1.02816200256, 0.88077634573, -0.642436742783, -0.79246789217, 0.195170938969, 1.02132105827, 0.872763454914, 2.36234378815, -0.650230526924, -0.799235165119, 5.55111512313e-17, -5.55111512313e-17,             0,             0, -0.00382582983002, 0.323896318674, 0.329661428928,             0, 0.310564726591, 0.318020641804
        2.075, -4.98403835297, -2.4600212574, -4.63353395462, -2.47372698784, 20.2451686859, 0.705002248287,             0, 457.574707031, 2.83006119728, 412.458465576, -34.7041702271,  2120.2565918, 649.420349121, 4902.92529297, 2602.02856445, 2649.08447266, 1054.32800293, 6357.25634766, 4386.33837891,             6,             0, 0.236631423235, 0.000722342403606,             0,             0,             0,             0,             0, 2.02164435387,             0,             0,             0,             0,             0, 2.02164435387, 1.39646649361, 1.54261946678, 1.62428581715, 1.35919630527, 33.8715057373,  33.778465271, 33.9052772522, 33.8253898621,   69.03931427, 4.55289030075, 4.22204494476, 83.6473007202,             1, 119.758361816,           120, 119.760047913, 68.9827575684, 66.0844345093, 69.0943450928, 66.1863708496,   69.03931427, 68.9838562012, 66.0849990845, 85.6726531982, 69.0955200195, 66.1868591309, 3.42338395119,             0, 7.97734546661, 3.65310454369, 7.64700937271, 3.71044301987, 1.06896424294, 0.89621257782, -0.600640773773, -0.776132583618, 0.236631423235, 1.06114172935, 0.887345075607, 2.55909633636, -0.609357535839, -0.78365111351,             0, 5.55111512313e-17,             0,             0, -0.0046866745688, 0.324019104242, 0.329946309328,             0, 0.310154229403, 0.317543685436
          2.1, -5.18703126907, -2.74358224869, -4.82168579102, -2.74578309059, 20.7688674927, 0.728926897049,             0, 485.714202881, 1.85982620716, 444.103424072, -33.0563468933,   2110.609375, 648.082763672, 5011.87451172, 2841.11303711, 2627.29516602, 984.068481445, 6447.94677734, 4487.00341797,             6,             0, 0.282574236393, 0.0169686917216,             0,             0,             0,             0,             0, 2.22072792053,             0,             0,             0,             0,             0, 2.22072792053, 1.56732130051, 1.67985773087, 1.79284799099, 1.48858177662, 34.2811965942, 34.1818962097, 34.3174972534, 34.2360153198, 69.8693084717, 4.55295753479, 4.21152067184, 82.6708297729,             1, 119.727027893,           120, 119.729103088, 69.8052978516, 66.9087677002, 69.9318618774,  67.025932312, 69.8693084717,  69.806602478, 66.9094772339, 86.4983444214, 69.9332351685, 67.0265426636, 3.93745017052,             0, 8.49135780334, 4.19843244553, 8.15038967133,  4.2518362999, 1.11421477795, 0.915251374245, -0.554255127907, -0.756012380123, 0.282574236393, 1.10544466972, 0.905593812466, 2.74057364464, -0.563853979111, -0.764231324196, -5.55111512313e-17,             0, 5.55111512313e-17,             0, -0.00559752201661, 0.324075371027, 0.330186128616,             0, 0.309788763523, 0.317150384188
        2.125, -5.29543828964, -3.01949715614,  -4.923391819, -3.00786471367, 21.0983524323, 0.748070657253,             0, 509.742736816, 1.07337653637, 467.577453613, -31.3877811432, 2103.17333984, 644.814941406, 5083.49609375, 3048.31762695, 2617.76098633, 927.150634766, 6522.85058594, 4565.95996094,             6, 0.00187072856352, 0.333009541035, 0.0352865867317,             0,             0,             0,             0,             0,  2.4033601284,             0,             0,             0,             0,             0, 2.40336060524, 1.73153316975, 1.80296885967, 1.95234251022, 1.60776340961, 34.6914138794, 34.5851020813, 34.7297668457,  34.646572113, 70.6988067627, 4.44999170303, 4.10503053665, 80.1391906738,             1, 119.694259644,           120, 119.696670532, 70.6273574829, 67.7327728271, 70.7689361572, 67.8654327393, 70.6988067627, 70.6288757324, 67.7336349487, 87.3233413696, 70.7705078125, 67.8661804199, 4.46236038208,             0, 8.91301727295, 4.75405597687, 8.56844902039, 4.80108499527, 1.16395270824, 0.938181519508, -0.503268659115, -0.73181450367, 0.333009541035, 1.15427386761, 0.927817702293, 2.90498018265, -0.513700485229, -0.740676343441,             0,             0, 5.55111512313e-17, -5.55111512313e-17, -0.00650090165436, 0.324084192514, 0.330376833677,             0, 0.309481263161, 0.316838055849
         2.15, -5.30635929108, -3.28476214409, -4.93418741226, -3.2573928833, 21.2532405853, 0.762034237385,             0, 530.102172852, 0.344869762659, 485.664733887, -30.006855011, 2100.40722656, 641.446166992, 5122.45996094,  3209.0065918, 2619.35986328, 886.726074219, 6578.05419922, 4624.50439453,             6, 0.0108176767826, 0.387930899858, 0.0546842999756,             0,             0,             0,             0,             0, 2.56575012207,             0,             0,             0,             0,             0, 2.56575131416, 1.88529622555, 1.90902805328, 2.09961795807, 1.71482610703, 35.1020240784, 34.9881057739,  35.142036438, 35.0570259094, 71.5278091431, 4.24202680588, 3.90051937103, 76.0361022949,             1, 119.660453796,           120, 119.663208008,  71.449005127, 68.5564804077,  71.605506897, 68.7047805786, 71.5278091431, 71.4507217407, 68.5575027466, 88.1476974487, 71.6072616577, 68.7056655884, 4.99340963364,             0, 9.23563766479, 5.31481409073, 8.89441776276, 5.35279035568, 1.21817946434, 0.965245604515, -0.447691559792, -0.703302025795, 0.387930899858, 1.20765113831, 0.954276800156, 3.05054616928, -0.458892762661, -0.712739229202,             0,             0,             0,             0, -0.00733940768987, 0.324050754309, 0.330507785082,             0, 0.309247255325, 0.316602528095
        2.175, -5.23158311844, -3.53694748878, -4.86483573914, -3.49277710915, 21.2587203979, 0.772465646267,             0, 548.086669922, -0.3953576684, 501.010375977, -28.6519298553, 2099.12719727, 645.582275391, 5130.80664062, 3340.91088867, 2627.68554688, 863.411071777, 6614.17773438, 4656.61669922,             6, 0.0301901046187, 0.447330713272, 0.0739725083113,             0,             0,             0,             0,             0, 2.70564174652,             0,             0,             0,             0,             0, 2.70564413071, 2.02475762367, 1.99679815769, 2.23216700554, 1.80836904049, 35.5128898621, 35.3909378052,  35.554271698, 35.4673423767, 72.3563156128, 3.94634270668, 3.61334037781, 70.3324890137,             1, 119.626220703,           120, 119.629264832, 72.2702713013, 69.3799362183, 72.4415206909, 69.5438766479, 72.3563156128, 72.2721557617, 69.3811187744, 88.9714889526, 72.4434356689, 69.5449066162, 5.52656984329,             0,  9.4724855423, 5.87619495392,  9.1396484375, 5.90293550491, 1.27688252926, 0.996652722359, -0.387539595366, -0.670277059078, 0.447330713272, 1.26558446884, 0.985187768936, 3.17550969124, -0.399434298277, -0.680215716362,             0, -5.55111512313e-17,             0,             0, -0.00805953331292, 0.323992788792, 0.330577462912,             0, 0.309085518122, 0.316466867924
          2.2, -5.06273412704, -3.77431535721, -4.7062420845, -3.71298933029, 21.1340389252, 0.777227401733,             0,  565.61114502, -1.23118567467,  515.46887207, -27.6294384003, 2093.23974609, 656.201721191, 5100.78662109, 3427.59985352, 2637.40380859, 856.135925293, 6630.87792969, 4662.86621094,             6, 0.0632738471031, 0.511197328568, 0.0918557569385,             0,             0,             0,             0,             0, 2.82219386101,             0,             0,             0,             0,             0, 2.82219743729, 2.14877939224, 2.06615519524, 2.34947490692, 1.88712024689, 35.9239120483, 35.7936134338, 35.9664535522, 35.8774986267, 73.1843261719,  3.5571308136, 3.23708224297, 62.9903678894,             1, 119.592529297,           120, 119.595779419,  73.091217041, 70.2031707764, 73.2769088745, 70.3826522827, 73.1843261719,   73.09324646, 70.2045059204, 89.7948455811, 73.2789611816, 70.3838272095, 6.05822181702,             0, 9.61416435242, 6.43408441544,  9.2941493988,  6.4480047226, 1.34005820751, 1.03258609772, -0.322834163904, -0.632577240467, 0.511197328568, 1.32807481289, 1.02073454857, 3.27811455727, -0.335345625877, -0.642937123775, -5.55111512313e-17, 5.55111512313e-17, -5.55111512313e-17,             0, -0.00861524045467, 0.323931008577, 0.33059039712,             0, 0.308997958899, 0.316429525614
        2.225, -4.79878377914, -3.99431681633, -4.45560359955, -3.9164223671, 20.8684940338, 0.776419460773,             0, 583.513183594, -2.3471903801, 530.506164551, -26.5584888458,  2075.2019043,  676.67401123, 5018.11523438, 3489.33496094, 2645.61865234,  865.63470459, 6623.65722656, 4646.76220703,             6, 0.113343901932, 0.579498648643, 0.10697966069,             0,             0,             0,             0,             0, 2.91527915001,             0,             0,             0,             0,             0, 2.91528439522, 2.25630140305, 2.11775755882, 2.45139169693, 1.95115876198, 36.3350257874, 36.1961517334, 36.3785743713, 36.2874717712, 74.0118560791, 3.07416749001, 2.76988339424, 53.9875068665,             1, 119.560630798,           120,  119.56401062,  73.911895752, 71.0262145996, 74.1116409302, 71.2210388184, 74.0118560791, 73.9140396118, 71.0276947021, 90.6179656982, 74.1137924194, 71.2223510742, 6.58499288559,             0, 9.65712738037, 6.98462820053,  9.3527431488, 6.98490285873, 1.40767717361, 1.07319676876, -0.253618061543, -0.590070188046, 0.579498648643,  1.3950971365, 1.06106436253, 3.35698771477, -0.266670882702, -0.600771725178,             0,             0,             0,             0, -0.00897215120494, 0.323877006769, 0.330544114113,             0,  0.3090018332, 0.316477745771
         2.25, -4.45059871674, -4.19382476807, -4.12083721161, -4.10109996796, 20.4423179626, 0.768115639687,             0, 601.717346191, -3.89275217056, 546.090698242, -25.4889755249, 2042.32336426, 708.303222656, 4866.06982422, 3516.32592773, 2652.61328125, 892.713684082, 6584.11230469, 4613.02832031,             6, 0.183666080236, 0.652165055275, 0.118214979768,             0,             0,             0,             0,             0, 2.98534846306,             0,             0,             0,             0,             0, 2.98535490036,  2.3460483551, 2.15273785591, 2.53780269623,  1.9998241663, 36.7461509705, 36.5985832214, 36.7906265259, 36.6972579956, 74.8389282227,  2.5088262558, 2.22029590607,  43.514957428,             1, 119.531929016,           120, 119.535362244, 74.7323684692, 71.8490905762, 74.9456787109, 72.0589599609, 74.8389282227, 74.7345809937, 71.8507156372, 91.4410629272, 74.9478988647, 72.0604095459, 7.10302877426,             0, 9.60896110535, 7.52347373962, 9.32019805908, 7.51014900208, 1.47966635227, 1.11862385273, -0.179972276092, -0.542647600174, 0.652165055275, 1.46658551693, 1.10630965233, 3.41410565376, -0.193492606282, -0.553607523441,             0,             0,             0,             0, -0.00911458861083, 0.323830544949, 0.330435603857,             0, 0.309128940105, 0.316594272852
        2.275, -4.03717136383, -4.36772251129, -3.71801662445, -4.26306533813, 19.8017501831, 0.752313792706,             0, 620.633361816, -6.1044960022, 561.890319824, -24.0551738739, 1991.73999023, 752.111816406, 4629.31347656, 3526.03759766, 2662.54101562, 936.872070312, 6508.54785156, 4565.40771484,             6, 0.277063667774, 0.729071319103, 0.124952174723,             0,             0,             0,             0,             0, 3.03299713135,             0,             0,             0,             0,             0, 3.03300452232, 2.41668224335, 2.17238402367, 2.60852575302, 2.03328609467, 37.1572151184, 37.0009307861, 37.2025985718, 37.1068382263, 75.6655807495, 1.88003313541, 1.60414671898, 31.8906326294,             1, 119.507766724,           120, 119.511199951, 75.5527038574, 72.6718673706,  75.779006958, 72.8963546753, 75.6655807495, 75.5549545288, 72.6736221313, 92.2643585205, 75.7812652588, 72.8979187012, 7.60765123367,             0, 9.48397731781, 8.04540252686, 9.20772647858, 8.01946735382, 1.55589544773, 1.16899478436, -0.102036587894, -0.490214705467, 0.729071319103, 1.54241752625, 1.15658998489, 3.45315122604, -0.11595056951, -0.501350641251, 5.55111512313e-17,             0,             0,             0, -0.00905063562095, 0.323776930571, 0.330266684294,             0, 0.309393435717, 0.316765338182
