Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.276, -0.00450392020866, -0.22945857048, -0.0523226223886, -725.936035156, 99.3479385376, 5165.41357422, 0.849343538284, -3.91316199303
        0.277, -0.00251860008575, -0.199993237853, -0.0670474246144, -713.684692383, 104.562240601, 5366.81494141, 1.30808758736, -4.16605806351
        0.278, -0.00062303408049, -0.169321462512, -0.0806460157037, -693.768920898, 109.115539551, 5558.09619141, 1.76384031773, -4.39171361923
        0.279, 0.00115386443213, -0.137600556016, -0.0931290239096, -666.563842773, 112.951721191, 5739.00683594,  2.2118461132, -4.58521604538
         0.28, 0.00278551061638, -0.104960851371, -0.104508146644, -632.591308594, 116.021286011, 5909.32714844, 2.64772486687, -4.74198627472
        0.281, 0.0042481594719, -0.0715031474829, -0.114794924855, -592.512817383, 118.281089783, 6068.85742188, 3.06742882729, -4.85784626007
        0.282, 0.00552137754858, -0.0372966863215, -0.12399957329, -547.118041992, 119.693908691, 6217.40820312, 3.46719360352, -4.92907714844
        0.283, 0.00658846274018, -0.00239932024851, -0.132129922509, -497.310302734, 120.227813721, 6354.79199219, 3.84348535538, -4.95247936249
        0.284, 0.00743679143488, 0.0330078154802, -0.139192461967, -444.086547852, 119.856307983, 6480.84277344, 4.19303560257, -4.92545938492
        0.285, 0.00805801153183, 0.0685696750879, -0.145197555423, -388.512298584, 118.562141418, 6595.47216797, 4.51304149628, -4.84627532959
